-DOCSTART- -X- O
nr AN I-AN 
. AN I-AN 
1782/2003 OT B-O 
om OT B-O 
fastlæggelse OT B-O 
af LF I-LF 
fælles OT B-O 
regler OT B-O 
for LF I-LF 
den OT B-O 
fælles OT B-O 
landbrugspolitiks OT B-O 
ordninger OT B-O 
for LF I-LF 
direkte OT B-O 
støtte OT B-O 
og OT B-O 
om OT B-O 
fastlæggelse OT B-O 
af LF I-LF 
visse OT B-O 
støtteordninger OT B-O 
for LF I-LF 
landmænd OT B-O 
og OT B-O 
om OT B-O 
ændring OT B-O 
af LF I-LF 
forordning OT B-O 
( OT B-O 
EF AN I-AN 
) OT B-O 
nr AN I-AN 
. AN I-AN 
1290/2005 OT B-O 
- OT B-O 
C6-0235/2006 OT B-O 
- OT B-O 
. AN I-AN 

På OT B-O 
den OT B-O 
ene OT B-O 
side OT B-O 
skal OT B-O 
man OT B-O 
være OT B-O 
krævende OT B-O 
med OT B-O 
hensyn OT B-O 
til OT B-O 
at OT B-O 
medtage OT B-O 
de OT B-O 
sociale OT B-O 
rettigheder OT B-O 
, OT B-O 
miljørettighederne OT B-O 
og OT B-O 
forbrugerbeskyttelsen OT B-O 
i OT B-O 
de OT B-O 
umiddelbart OT B-O 
forestående OT B-O 
forhandlinger OT B-O 
. OT B-O 
Men OT B-O 
man OT B-O 
skal OT B-O 
især OT B-O 
på OT B-O 
længere OT B-O 
sigt OT B-O 
have OT B-O 
en OT B-O 
dristig OT B-O 
og OT B-O 
ambitiøs OT B-O 
vision OT B-O 
om OT B-O 
en OT B-O 
reform OT B-O 
, OT B-O 
ikke OT B-O 
kun OT B-O 
af OT B-O 
WTO OT B-O 
men OT B-O 
også OT B-O 
af OT B-O 
IAO OT B-O 
, OT B-O 
FN OT B-O 
og OT B-O 
ikke OT B-O 
mindst OT B-O 
af OT B-O 
de OT B-O 
finansielle OT B-O 
institutioner OT B-O 
, OT B-O 
nærmere OT B-O 
bestemt OT B-O 
IMF OT B-O 
og OT B-O 
Verdensbanken OT B-O 
. OT B-O 

Derfor OT B-O 
støtter OT B-O 
jeg OT B-O 
EU-støtte OT B-O 
til LF B-LF 
en LF I-LF 
sektor OT B-O 
, OT B-O 
der OT B-O 
er LF I-LF 
af OT B-O 
central OT B-O 
betydning OT B-O 
for LF I-LF 
relanceringen OT B-O 
af OT B-O 
den OT B-O 
irske OT B-O 
og OT B-O 
den OT B-O 
europæiske OT B-O 
økonomi OT B-O 
. OT B-O 
Irlands OT B-O 
ansøgning OT B-O 
om OT B-O 
anvendelse OT B-O 
af OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Fond LF I-LF 
for LF I-LF 
Tilpasning LF I-LF 
til LF I-LF 
Globaliseringen LF I-LF 
( OT B-O 
EGF AN B-AN 
) OT B-O 
for LF I-LF 
850 OT B-O 
afskedigelser OT B-O 
på OT B-O 
virksomheden OT B-O 
ST AN B-AN 
Technics OT B-O 
Irland OT B-O 
Ltd AN B-AN 
opfylder OT B-O 
alle OT B-O 
kriterier OT B-O 
for LF I-LF 
støtteberettigelse OT B-O 
i LF I-LF 
lovgivningen OT B-O 
. OT B-O 

Med OT B-O 
retorikken OT B-O 
i LF B-LF 
betænkningen OT B-O 
søger OT B-O 
man OT B-O 
at OT B-O 
dække OT B-O 
over OT B-O 
dens OT B-O 
virkelige OT B-O 
hensigt OT B-O 
, OT B-O 
og LF I-LF 
påstanden OT B-O 
om LF I-LF 
at OT B-O 
formålet OT B-O 
er LF I-LF 
at OT B-O 
styrke OT B-O 
`` OT B-O 
en OT B-O 
social OT B-O 
markedsøkonomi OT B-O 
med OT B-O 
høj OT B-O 
konkurrenceevne OT B-O 
, OT B-O 
hvor OT B-O 
der LF I-LF 
tilstræbes OT B-O 
fuld OT B-O 
beskæftigelse OT B-O 
og LF I-LF 
sociale OT B-O 
fremskridt OT B-O 
, OT B-O 
og LF I-LF 
et OT B-O 
højt OT B-O 
niveau OT B-O 
for OT B-O 
beskyttelse OT B-O 
og LF I-LF 
forbedring OT B-O 
af OT B-O 
miljøkvaliteten OT B-O 
'' OT B-O 
er LF I-LF 
symptomatisk OT B-O 
. OT B-O 
Den OT B-O 
er LF I-LF 
fuld OT B-O 
af OT B-O 
modsigelser OT B-O 
og LF I-LF 
demagogi OT B-O 
, OT B-O 
idet OT B-O 
det OT B-O 
også OT B-O 
nævnes OT B-O 
, OT B-O 
at OT B-O 
`` OT B-O 
virksomheder LF I-LF 
, OT B-O 
navnlig OT B-O 
[ OT B-O 
små LF I-LF 
og LF I-LF 
mellemstore LF I-LF 
virksomheder LF I-LF 
] OT B-O 
( OT B-O 
SMV'er OT B-O 
) OT B-O 
, OT B-O 
og LF I-LF 
europæere OT B-O 
'' OT B-O 
vil OT B-O 
blive OT B-O 
sat OT B-O 
`` OT B-O 
i LF I-LF 
centrum OT B-O 
for OT B-O 
det OT B-O 
indre OT B-O 
marked OT B-O 
'' OT B-O 
. OT B-O 

Den OT B-O 
genforenede OT B-O 
Tyskland OT B-O 
er OT B-O 
det OT B-O 
økonomiske OT B-O 
kraftværk OT B-O 
blandt OT B-O 
EU AN B-AN 
's OT B-O 
27 OT B-O 
lande OT B-O 
. OT B-O 
For OT B-O 
blot OT B-O 
at OT B-O 
nævne OT B-O 
ét OT B-O 
tal OT B-O 
står OT B-O 
Tyskland OT B-O 
for OT B-O 
25 OT B-O 
% OT B-O 
af OT B-O 
det OT B-O 
samlede OT B-O 
BNP AN B-AN 
i LF B-LF 
Den OT B-O 
Økonomiske LF I-LF 
og LF I-LF 
Monetære LF I-LF 
Union LF I-LF 
( OT B-O 
ØMU AN B-AN 
) OT B-O 
. OT B-O 

De OT B-O 
forskellige OT B-O 
programmer OT B-O 
- LF B-LF 
Learning OT B-O 
, OT B-O 
Leonardo OT B-O 
, OT B-O 
Socrates OT B-O 
osv AN B-AN 
. AN I-AN 
- LF I-LF 
i LF I-LF 
aktiv OT B-O 
forening OT B-O 
kommer OT B-O 
til OT B-O 
at LF I-LF 
indskrænke OT B-O 
den OT B-O 
enkelte OT B-O 
medlemsstats OT B-O 
og LF I-LF 
de OT B-O 
enkelte OT B-O 
uddannelsesinstitutions OT B-O 
manøvremuligheder OT B-O 
og LF I-LF 
myndighed OT B-O 
og LF I-LF 
gør OT B-O 
det OT B-O 
egentlige OT B-O 
uddannelsesmål OT B-O 
til OT B-O 
noget OT B-O 
sekundært OT B-O 
eller OT B-O 
til OT B-O 
blot OT B-O 
et OT B-O 
middel OT B-O 
, OT B-O 
der OT B-O 
skal OT B-O 
tjene OT B-O 
andre OT B-O 
formål OT B-O 
. AN I-AN 
Jeg OT B-O 
takker OT B-O 
Mario OT B-O 
Mauro OT B-O 
for LF I-LF 
forslaget OT B-O 
til OT B-O 
lovgivningsmæssig OT B-O 
beslutning OT B-O 
om LF I-LF 
Rådets OT B-O 
fælles OT B-O 
holdning OT B-O 
med OT B-O 
henblik OT B-O 
på OT B-O 
vedtagelse OT B-O 
af OT B-O 
Europa-Parlamentets OT B-O 
og LF I-LF 
Rådets OT B-O 
afgørelse OT B-O 
om LF I-LF 
vedtagelse OT B-O 
af OT B-O 
et OT B-O 
flerårigt OT B-O 
program OT B-O 
( OT B-O 
2004-2006 OT B-O 
) OT B-O 
for LF I-LF 
effektiv OT B-O 
integrering OT B-O 
af OT B-O 
informations- LF I-LF 
og LF I-LF 
kommunikationsteknologi LF I-LF 
( OT B-O 
IKT AN B-AN 
) OT B-O 
i LF I-LF 
uddannelses- OT B-O 
og LF I-LF 
erhvervsuddannelsessystemerne OT B-O 
i LF I-LF 
Europa OT B-O 
( OT B-O 
Learning-programmet OT B-O 
) OT B-O 
, OT B-O 
som OT B-O 
jeg OT B-O 
støtter OT B-O 
, OT B-O 
ikke OT B-O 
mindst OT B-O 
fordi OT B-O 
det OT B-O 
er OT B-O 
meget OT B-O 
vigtigt OT B-O 
at LF I-LF 
tilskynde OT B-O 
til OT B-O 
integrering OT B-O 
af OT B-O 
de OT B-O 
nye OT B-O 
informations- LF I-LF 
og LF I-LF 
telekommunikationsteknologier OT B-O 
inden OT B-O 
for LF I-LF 
de OT B-O 
europæiske OT B-O 
undervisnings- OT B-O 
og LF I-LF 
uddannelsessystemer OT B-O 
og LF I-LF 
dermed OT B-O 
forbedre OT B-O 
deres OT B-O 
kvalitet OT B-O 
og LF I-LF 
adgangen OT B-O 
til OT B-O 
dem OT B-O 
. AN I-AN 

Fru OT B-O 
formand OT B-O 
! OT B-O 
Disse OT B-O 
aftaler OT B-O 
om LF B-LF 
retshåndhævelse OT B-O 
, OT B-O 
god OT B-O 
forvaltningspraksis LF I-LF 
og LF I-LF 
handel LF I-LF 
på LF I-LF 
skovbrugsområdet LF I-LF 
( OT B-O 
FLEGT OT B-O 
) AN B-AN 
vedrørende OT B-O 
Congo OT B-O 
og LF I-LF 
Cameroun OT B-O 
, OT B-O 
som LF I-LF 
vi OT B-O 
skal OT B-O 
stemme OT B-O 
om LF I-LF 
i LF I-LF 
morgen OT B-O 
, OT B-O 
er OT B-O 
vigtige OT B-O 
europæiske OT B-O 
redskaber OT B-O 
eller OT B-O 
våben OT B-O 
i LF I-LF 
kampen OT B-O 
mod OT B-O 
ulovlig OT B-O 
skovhugst OT B-O 
, OT B-O 
og LF I-LF 
jeg OT B-O 
hilser OT B-O 
dem OT B-O 
derfor OT B-O 
velkommen OT B-O 
. OT B-O 

Den OT B-O 
opdaterede OT B-O 
vurdering OT B-O 
afspejler OT B-O 
de OT B-O 
betydningsfulde OT B-O 
og OT B-O 
velkomne OT B-O 
skridt OT B-O 
, OT B-O 
Kina OT B-O 
har OT B-O 
taget OT B-O 
i LF B-LF 
retning OT B-O 
af OT B-O 
at LF I-LF 
blive OT B-O 
en OT B-O 
markedsorienteret OT B-O 
økonomi LF I-LF 
. OT B-O 
Der OT B-O 
blev OT B-O 
konstateret OT B-O 
fremskridt OT B-O 
over OT B-O 
hele OT B-O 
linjen OT B-O 
, OT B-O 
og OT B-O 
det OT B-O 
har OT B-O 
bragt OT B-O 
Kina OT B-O 
nærmere OT B-O 
en OT B-O 
opfyldelse OT B-O 
af OT B-O 
de OT B-O 
fire OT B-O 
manglende OT B-O 
kriterier OT B-O 
for OT B-O 
opnåelse OT B-O 
af OT B-O 
markedsøkonomistatus LF I-LF 
( OT B-O 
MES AN B-AN 
) OT B-O 
. OT B-O 

Man OT B-O 
mangler OT B-O 
opfattelsen OT B-O 
af OT B-O 
Balkan OT B-O 
som OT B-O 
en OT B-O 
region OT B-O 
, OT B-O 
der OT B-O 
skal OT B-O 
omfatte OT B-O 
alle OT B-O 
uden OT B-O 
nogen OT B-O 
form OT B-O 
for OT B-O 
udelukkelse OT B-O 
og OT B-O 
hævngerrighed OT B-O 
. OT B-O 
Endelig OT B-O 
er OT B-O 
det OT B-O 
nødvendigt OT B-O 
og OT B-O 
nyttigt OT B-O 
, OT B-O 
hvis OT B-O 
EU OT B-O 
griber OT B-O 
ind OT B-O 
for OT B-O 
at OT B-O 
løse OT B-O 
problemet OT B-O 
med OT B-O 
Den OT B-O 
Tidligere OT B-O 
Jugoslaviske OT B-O 
Republik OT B-O 
Makedoniens OT B-O 
navn OT B-O 
- OT B-O 
det OT B-O 
er OT B-O 
desværre OT B-O 
et OT B-O 
problem OT B-O 
, OT B-O 
der OT B-O 
trækker OT B-O 
ud OT B-O 
, OT B-O 
og OT B-O 
som OT B-O 
vil OT B-O 
kunne OT B-O 
skabe OT B-O 
spændinger OT B-O 
igen OT B-O 
i OT B-O 
en OT B-O 
spændt OT B-O 
situation OT B-O 
- OT B-O 
og OT B-O 
indlede OT B-O 
en OT B-O 
mere OT B-O 
aktiv OT B-O 
forhandling OT B-O 
, OT B-O 
der OT B-O 
ligger OT B-O 
inden OT B-O 
for OT B-O 
en OT B-O 
bestemt OT B-O 
tidshorisont OT B-O 
, OT B-O 
med OT B-O 
myndighederne OT B-O 
i OT B-O 
Den OT B-O 
Tidligere OT B-O 
Jugoslaviske OT B-O 
Republik OT B-O 
Makedonien OT B-O 
. OT B-O 

Om OT B-O 
man OT B-O 
fremsender OT B-O 
data OT B-O 
eller OT B-O 
ej OT B-O 
er OT B-O 
fuldstændig OT B-O 
frivilligt OT B-O 
, OT B-O 
og OT B-O 
hvis OT B-O 
man OT B-O 
ikke OT B-O 
fremsender OT B-O 
nogle OT B-O 
, OT B-O 
vil OT B-O 
det OT B-O 
blot OT B-O 
betyde OT B-O 
, OT B-O 
at OT B-O 
man OT B-O 
ikke OT B-O 
får OT B-O 
en OT B-O 
vis OT B-O 
økonomisk OT B-O 
kompensation OT B-O 
, OT B-O 
som OT B-O 
desuden OT B-O 
heller OT B-O 
ikke OT B-O 
er OT B-O 
særlig OT B-O 
høj OT B-O 
. OT B-O 
Med OT B-O 
den OT B-O 
erfaring OT B-O 
vi OT B-O 
har OT B-O 
med OT B-O 
indsendelse OT B-O 
af OT B-O 
data OT B-O 
i OT B-O 
fiskerisektoren OT B-O 
- OT B-O 
og OT B-O 
jeg OT B-O 
henviser OT B-O 
til OT B-O 
rapporterne OT B-O 
om OT B-O 
opfyldelsen OT B-O 
af OT B-O 
FUP OT B-O 
- OT B-O 
tror OT B-O 
jeg OT B-O 
, OT B-O 
at OT B-O 
vi OT B-O 
i OT B-O 
stedet OT B-O 
for OT B-O 
at OT B-O 
få OT B-O 
en OT B-O 
komplet OT B-O 
oversigt OT B-O 
over OT B-O 
sektorens OT B-O 
situation OT B-O 
vil OT B-O 
komme OT B-O 
til OT B-O 
at OT B-O 
stå OT B-O 
med OT B-O 
et OT B-O 
forvirret OT B-O 
billede OT B-O 
, OT B-O 
hvor OT B-O 
nogle OT B-O 
medlemsstater OT B-O 
f.eks OT B-O 
. OT B-O 
vil OT B-O 
komme OT B-O 
med OT B-O 
videnskabelige OT B-O 
data OT B-O 
, OT B-O 
men OT B-O 
ikke OT B-O 
om OT B-O 
beskæftigelsen OT B-O 
, OT B-O 
mens OT B-O 
andre OT B-O 
vil OT B-O 
indsende OT B-O 
data OT B-O 
om OT B-O 
beskæftigelsen OT B-O 
, OT B-O 
men OT B-O 
ikke OT B-O 
om OT B-O 
ressourcesituationen OT B-O 
, OT B-O 
afhængig OT B-O 
af OT B-O 
om OT B-O 
de OT B-O 
kan OT B-O 
- OT B-O 
eller OT B-O 
vil OT B-O 
- OT B-O 
få OT B-O 
indsamlet OT B-O 
disse OT B-O 
data OT B-O 
og OT B-O 
viderebringe OT B-O 
dem OT B-O 
. OT B-O 

Vi OT B-O 
må OT B-O 
på OT B-O 
nuværende OT B-O 
tidspunkt OT B-O 
have OT B-O 
mod OT B-O 
til OT B-O 
at OT B-O 
granske OT B-O 
vores OT B-O 
egne OT B-O 
investeringspolitikker OT B-O 
. AN B-AN 
Mindst OT B-O 
4,4 OT B-O 
mia AN I-AN 
. AN I-AN 
EUR AN B-AN 
er LF B-LF 
i LF I-LF 
de OT B-O 
seneste OT B-O 
måneder OT B-O 
blevet OT B-O 
bevilget OT B-O 
til OT B-O 
bilindustrien OT B-O 
gennem OT B-O 
billige OT B-O 
lån OT B-O 
fra OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Investeringsbank LF I-LF 
( OT B-O 
EIB AN B-AN 
) OT B-O 
. AN I-AN 

Det OT B-O 
er OT B-O 
i OT B-O 
EU OT B-O 
's OT B-O 
interesse OT B-O 
at OT B-O 
holde OT B-O 
alle OT B-O 
alternativer OT B-O 
åbne OT B-O 
så OT B-O 
længe OT B-O 
som OT B-O 
muligt OT B-O 
, OT B-O 
i OT B-O 
alle OT B-O 
tilfælde OT B-O 
indtil OT B-O 
efter OT B-O 
mødet OT B-O 
den OT B-O 
25. OT B-O 
februar OT B-O 
2000 OT B-O 
i OT B-O 
menneskerettighedsdialogen OT B-O 
mellem OT B-O 
EU OT B-O 
og OT B-O 
Kina OT B-O 
. OT B-O 
I OT B-O 
lyset OT B-O 
af OT B-O 
de OT B-O 
ændringer OT B-O 
, OT B-O 
der OT B-O 
har OT B-O 
fundet OT B-O 
sted OT B-O 
i OT B-O 
Menneskerettighedskommissionens OT B-O 
sammensætning OT B-O 
, OT B-O 
kan OT B-O 
man OT B-O 
regne OT B-O 
med OT B-O 
, OT B-O 
at OT B-O 
afstemningen OT B-O 
om OT B-O 
dagsordensforslaget OT B-O 
om OT B-O 
ikkeindblanding OT B-O 
vil OT B-O 
blive OT B-O 
lukket OT B-O 
. OT B-O 

Jeg OT B-O 
stemmer OT B-O 
for OT B-O 
denne OT B-O 
beslutning OT B-O 
, OT B-O 
der OT B-O 
sigter OT B-O 
mod OT B-O 
at OT B-O 
ændre OT B-O 
Parlamentets OT B-O 
og OT B-O 
Rådets OT B-O 
forordning OT B-O 
( OT B-O 
EF AN B-AN 
) OT B-O 
nr AN B-AN 
. AN I-AN 
1924/2006 OT B-O 
om OT B-O 
ernærings- OT B-O 
og OT B-O 
sundhedsanprisninger OT B-O 
af OT B-O 
fødevarer OT B-O 
, OT B-O 
der OT B-O 
kun OT B-O 
er OT B-O 
godkendt OT B-O 
af OT B-O 
Kommissionen OT B-O 
i OT B-O 
overensstemmelse OT B-O 
med OT B-O 
denne OT B-O 
forordning OT B-O 
. AN I-AN 
Jeg OT B-O 
stemmer OT B-O 
for OT B-O 
, OT B-O 
da OT B-O 
beslutningen OT B-O 
vedrører OT B-O 
en LF B-LF 
sundhedsanprisning OT B-O 
på OT B-O 
listen OT B-O 
over OT B-O 
tilladte OT B-O 
anprisninger OT B-O 
vedrørende OT B-O 
brug OT B-O 
af OT B-O 
mælk OT B-O 
til OT B-O 
spædbørn OT B-O 
fra OT B-O 
seksmånedersalderen OT B-O 
, OT B-O 
og OT B-O 
da OT B-O 
man OT B-O 
har OT B-O 
registreret OT B-O 
, OT B-O 
at OT B-O 
docosahexaensyre LF I-LF 
( OT B-O 
DHA AN B-AN 
) OT B-O 
er OT B-O 
blevet OT B-O 
føjet OT B-O 
til OT B-O 
modermælkserstatninger OT B-O 
. AN I-AN 

Den OT B-O 
nye OT B-O 
realitet OT B-O 
vil OT B-O 
blive OT B-O 
mere OT B-O 
rationel OT B-O 
, OT B-O 
have OT B-O 
flere OT B-O 
synergieffekter OT B-O 
og LF B-LF 
være OT B-O 
mere OT B-O 
europæisk OT B-O 
. OT B-O 
Idéen OT B-O 
bag OT B-O 
denne OT B-O 
beslutning OT B-O 
er LF I-LF 
, OT B-O 
at OT B-O 
den OT B-O 
fælles LF I-LF 
sikkerheds- LF I-LF 
og LF I-LF 
forsvarspolitik LF I-LF 
( OT B-O 
FSFP AN B-AN 
) OT B-O 
efter OT B-O 
Lissabontraktatens OT B-O 
ikrafttrædelse OT B-O 
er LF I-LF 
en OT B-O 
udmelding OT B-O 
om OT B-O 
, OT B-O 
at OT B-O 
EU AN B-AN 
har OT B-O 
til OT B-O 
hensigt OT B-O 
at OT B-O 
agere OT B-O 
som OT B-O 
en OT B-O 
stabilitetsskabende OT B-O 
faktor OT B-O 
på OT B-O 
verdensplan OT B-O 
med OT B-O 
et OT B-O 
klart OT B-O 
retsgrundlag OT B-O 
for LF I-LF 
styrkelsen OT B-O 
af OT B-O 
EU AN I-AN 
's OT B-O 
evne OT B-O 
til OT B-O 
at OT B-O 
forfølge OT B-O 
sine OT B-O 
mål OT B-O 
. OT B-O 

Det OT B-O 
vil OT B-O 
sige OT B-O 
, OT B-O 
at OT B-O 
det OT B-O 
skal OT B-O 
lykkes OT B-O 
os OT B-O 
at OT B-O 
koble OT B-O 
de OT B-O 
nationaløkonomisk OT B-O 
nødvendige OT B-O 
konkurrencekriterier OT B-O 
sammen OT B-O 
med OT B-O 
de OT B-O 
driftsøkonomiske OT B-O 
. OT B-O 
Jeg OT B-O 
har OT B-O 
nogle OT B-O 
gange OT B-O 
indtryk OT B-O 
af OT B-O 
, OT B-O 
at OT B-O 
man OT B-O 
i OT B-O 
modsætning OT B-O 
til OT B-O 
det OT B-O 
land OT B-O 
, OT B-O 
jeg OT B-O 
kommer OT B-O 
fra OT B-O 
- OT B-O 
fra OT B-O 
det OT B-O 
tidligere OT B-O 
DDR OT B-O 
- OT B-O 
hvor OT B-O 
den OT B-O 
nationaløkonomiske OT B-O 
konkurrenceevne OT B-O 
blev OT B-O 
sat OT B-O 
over OT B-O 
alt OT B-O 
andet OT B-O 
, OT B-O 
og OT B-O 
den OT B-O 
driftsøkonomiske OT B-O 
blevet OT B-O 
negligeret OT B-O 
, OT B-O 
nu OT B-O 
meget OT B-O 
ofte OT B-O 
gør OT B-O 
det OT B-O 
modsatte OT B-O 
: OT B-O 
Samfundet OT B-O 
tænker OT B-O 
næsten OT B-O 
kun OT B-O 
driftsøkonomisk OT B-O 
. OT B-O 

Afstemningen OT B-O 
finder OT B-O 
sted OT B-O 
onsdag OT B-O 
kl OT B-O 
. OT B-O 
12.00 OT B-O 
. OT B-O 
- OT B-O 
Næste OT B-O 
punkt OT B-O 
på OT B-O 
dagsordenen OT B-O 
er OT B-O 
betænkning OT B-O 
( OT B-O 
A6-0129/2005 OT B-O 
) OT B-O 
af OT B-O 
Bowis OT B-O 
for OT B-O 
Udvalget OT B-O 
om OT B-O 
Miljø OT B-O 
, OT B-O 
Folkesundhed OT B-O 
og OT B-O 
Fødevaresikkerhed OT B-O 
om OT B-O 
patienters OT B-O 
mobilitet OT B-O 
og OT B-O 
den OT B-O 
fremtidige OT B-O 
udvikling OT B-O 
inden OT B-O 
for OT B-O 
sundhedspleje OT B-O 
i OT B-O 
Den OT B-O 
Europæiske OT B-O 
Union OT B-O 
( OT B-O 
2004/2148 OT B-O 
( OT B-O 
INI OT B-O 
) OT B-O 
) OT B-O 
. OT B-O 

Jeg OT B-O 
mener OT B-O 
, OT B-O 
at OT B-O 
denne OT B-O 
ansøgning OT B-O 
opfylder OT B-O 
kravene OT B-O 
til LF B-LF 
fastlæggelse OT B-O 
af OT B-O 
støttebeløbets OT B-O 
størrelse OT B-O 
, OT B-O 
jf AN B-AN 
. AN I-AN 
artikel OT B-O 
10 OT B-O 
i LF I-LF 
forordning OT B-O 
( OT B-O 
EF AN B-AN 
) OT B-O 
nr AN I-AN 
. AN I-AN 
1927/2006 OT B-O 
. AN I-AN 
Jeg OT B-O 
støttede OT B-O 
derfor OT B-O 
betænkningen OT B-O 
og OT B-O 
Kommissionens OT B-O 
forslag OT B-O 
om OT B-O 
at OT B-O 
yde OT B-O 
en LF I-LF 
støtte OT B-O 
på OT B-O 
6 OT B-O 
598 OT B-O 
735 OT B-O 
EUR AN B-AN 
, OT B-O 
da OT B-O 
foranstaltninger OT B-O 
, OT B-O 
der OT B-O 
tager OT B-O 
sigte OT B-O 
på OT B-O 
at OT B-O 
hjælpe OT B-O 
arbejdstagere OT B-O 
med OT B-O 
at OT B-O 
vende OT B-O 
tilbage OT B-O 
til LF I-LF 
arbejdsmarkedet OT B-O 
, OT B-O 
udelukkende OT B-O 
finansieres OT B-O 
via OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Fond LF I-LF 
for LF I-LF 
Tilpasning LF I-LF 
til LF I-LF 
Globaliseringen LF I-LF 
( OT B-O 
EGF AN B-AN 
) OT B-O 
, OT B-O 
og OT B-O 
da OT B-O 
midlerne OT B-O 
fra OT B-O 
fonden OT B-O 
giver OT B-O 
de OT B-O 
afskedigede OT B-O 
arbejdstagere OT B-O 
mulighed OT B-O 
for LF I-LF 
at OT B-O 
finde OT B-O 
et OT B-O 
fast OT B-O 
eller OT B-O 
midlertidigt OT B-O 
arbejde OT B-O 
, OT B-O 
for LF I-LF 
at OT B-O 
deltage OT B-O 
i LF I-LF 
erhvervsuddannelsesprogrammer OT B-O 
og OT B-O 
erhverve OT B-O 
den OT B-O 
nødvendige OT B-O 
viden OT B-O 
til LF I-LF 
at OT B-O 
opfylde OT B-O 
arbejdsmarkedets OT B-O 
behov OT B-O 
og OT B-O 
for LF I-LF 
at OT B-O 
få OT B-O 
en LF I-LF 
erhvervslicens OT B-O 
eller OT B-O 
blive OT B-O 
selvstændige OT B-O 
. AN I-AN 

Det OT B-O 
er OT B-O 
derfor OT B-O 
meget OT B-O 
vigtigt OT B-O 
at OT B-O 
forbedre OT B-O 
de OT B-O 
biologiske OT B-O 
forudsigelsers OT B-O 
nøjagtighed OT B-O 
. OT B-O 
I OT B-O 
den OT B-O 
forbindelse OT B-O 
tænker OT B-O 
jeg OT B-O 
på OT B-O 
attestering OT B-O 
af OT B-O 
udarbejdelsen OT B-O 
af OT B-O 
anbefalinger OT B-O 
. OT B-O 

Af OT B-O 
alle OT B-O 
disse OT B-O 
grunde OT B-O 
har OT B-O 
jeg OT B-O 
med OT B-O 
bestemthed OT B-O 
stemt OT B-O 
for OT B-O 
det OT B-O 
beslutningsforslag OT B-O 
, OT B-O 
der OT B-O 
er OT B-O 
blevet OT B-O 
fremlagt OT B-O 
for OT B-O 
Parlamentet OT B-O 
, OT B-O 
om OT B-O 
dannelsen OT B-O 
af OT B-O 
regeringen OT B-O 
i OT B-O 
Østrig OT B-O 
. OT B-O 
- OT B-O 
( OT B-O 
FR OT B-O 
) OT B-O 
Jörg OT B-O 
Haiders OT B-O 
fremgang OT B-O 
og OT B-O 
dannelsen OT B-O 
af OT B-O 
en OT B-O 
regering OT B-O 
mellem OT B-O 
FPÖ OT B-O 
og OT B-O 
det OT B-O 
konservative OT B-O 
højre OT B-O 
markerer OT B-O 
den OT B-O 
skrækkelige OT B-O 
genopstandelse OT B-O 
af OT B-O 
et OT B-O 
uhyre OT B-O 
, OT B-O 
som OT B-O 
liberalismen OT B-O 
har OT B-O 
fostret OT B-O 
. OT B-O 

Jeg OT B-O 
opfordrer OT B-O 
Kommissionen OT B-O 
til OT B-O 
straks OT B-O 
at OT B-O 
følge OT B-O 
op OT B-O 
på OT B-O 
denne OT B-O 
betænkning OT B-O 
og OT B-O 
opfylde OT B-O 
kravene OT B-O 
fra OT B-O 
Parlamentet OT B-O 
, OT B-O 
en OT B-O 
demokratisk OT B-O 
valgt OT B-O 
institution OT B-O 
, OT B-O 
og OT B-O 
forelægge OT B-O 
egnede OT B-O 
foranstaltninger OT B-O 
. OT B-O 
Lad OT B-O 
os OT B-O 
se OT B-O 
på OT B-O 
den OT B-O 
nuværende OT B-O 
flerårige LF B-LF 
finansielle LF I-LF 
ramme LF I-LF 
( OT B-O 
FFR AN B-AN 
) OT B-O 
. OT B-O 

I OT B-O 
landene OT B-O 
i LF B-LF 
den LF I-LF 
sydlige OT B-O 
del OT B-O 
af OT B-O 
Middelhavet OT B-O 
, OT B-O 
nærmere OT B-O 
bestemt OT B-O 
Murcia-regionen OT B-O 
, OT B-O 
er OT B-O 
man OT B-O 
i LF I-LF 
de LF I-LF 
sidste OT B-O 
år OT B-O 
gået OT B-O 
fra OT B-O 
at OT B-O 
forvalte OT B-O 
arbejdsløsheden OT B-O 
til OT B-O 
at OT B-O 
forvalte OT B-O 
beskæftigelsen OT B-O 
. OT B-O 
Fra OT B-O 
en LF I-LF 
usædvanlig OT B-O 
og LF I-LF 
forfærdende OT B-O 
arbejdsløshed OT B-O 
, OT B-O 
som LF I-LF 
stammede OT B-O 
fra OT B-O 
de LF I-LF 
store LF I-LF 
statsindustrier OT B-O 
med OT B-O 
en LF I-LF 
økonomisk OT B-O 
model OT B-O 
, OT B-O 
som LF I-LF 
ikke OT B-O 
kunne OT B-O 
opretholdes OT B-O 
, OT B-O 
er OT B-O 
man OT B-O 
efter OT B-O 
en LF I-LF 
krise OT B-O 
gået OT B-O 
over OT B-O 
til OT B-O 
en LF I-LF 
situation OT B-O 
med OT B-O 
vækst OT B-O 
for OT B-O 
de LF I-LF 
små LF I-LF 
og LF I-LF 
mellemstore LF I-LF 
virksomheden LF I-LF 
( OT B-O 
SMV AN B-AN 
