ID	text	acronyms	long-forms	acronyms-text	long-forms-text
117	Abstract Regardless of language, the standard character set for text messages (SMS) and many other social media platforms is the Roman alphabet.	[[79, 82]]	[[56, 77]]	['SMS']	['set for text messages']
118	Associative Texture Is Lost In Translation. In Proceedings  of the Workshop on Discourse in Machine Translation (DiscoMT),  pages 27?32. ACL 2013 Conference, 	[[113, 120], [137, 140]]	[[79, 111]]	['DiscoMT', 'ACL']	['Discourse in Machine Translation']
119	describing each video. We then clustered these verbs using Hierarchical Agglomerative Clustering (HAC) using the res metric from WordNet::Similarity by	[[98, 101]]	[[59, 96]]	['HAC']	['Hierarchical Agglomerative Clustering']
120	(adjectives), ADV (adverbs), PRON (pronouns), DET (determiners), ADP (prepositions or postpositions), NUM (numerals), CONJ (conjunctions), PRT (particles), PUNC (punctuation marks) and	[[102, 105], [118, 122], [14, 17], [29, 33], [46, 49], [65, 68], [139, 142], [156, 160]]	[[107, 115], [124, 136], [19, 26], [35, 43], [51, 62], [70, 99], [144, 153], [162, 173]]	['NUM', 'CONJ', 'ADV', 'PRON', 'DET', 'ADP', 'PRT', 'PUNC']	['numerals', 'conjunctions', 'adverbs', 'pronouns', 'determiners', 'prepositions or postpositions', 'particles', 'punctuation']
121	search has encore'aged the FI{UM1 ) api)roach. The  SUMMONS (SUMMarizing Online News artMes)  system (McKeown and Radev, 1999) takes tem- 	[[52, 59]]	[[61, 84]]	['SUMMONS']	['SUMMarizing Online News']
122	same time, Intelligent Computer-Assisted Language Learning (ICALL) and Intelligent Language Tutoring (ILT) systems (e.g., Heift and Schulze, 2007; Meurers, 2012) also tend to focus more on gram-	[[102, 105], [60, 65]]	[[71, 100], [11, 58]]	['ILT', 'ICALL']	['Intelligent Language Tutoring', 'Intelligent Computer-Assisted Language Learning']
123	Pivot, RHS),  generate all subconstituents  generate _rhs ( RHS ),  generate material on path to root 	[[60, 63], [7, 10]]	[[54, 57]]	['RHS', 'RHS']	['rhs']
124	fn-n1?. The annotation contains a feature structure with three features: FE (Frame element), GF (Grammatical Function), and PT	[[73, 75], [93, 95], [124, 126]]	[[77, 90], [97, 117]]	['FE', 'GF', 'PT']	['Frame element', 'Grammatical Function']
125	1. Introduction  In a Spoken Language System (SLS) we must use all avail-  able knowledge sources (KSs) to decide on the spoken sen- 	[[46, 49], [99, 102]]	[[22, 44], [80, 97]]	['SLS', 'KSs']	['Spoken Language System', 'knowledge sources']
126	{afader,soderlan,etzioni}@cs.washington.edu Abstract Open Information Extraction (IE) is the task of extracting assertions from massive corpora	[[82, 84]]	[[58, 80]]	['IE']	['Information Extraction']
127	Table 3: Results on DevTest and Test Sets compared with the Average Performance in CoNLL?07. LAS = Labelled Attachment Score, UAS = Unlabelled Attachment Score, LAcc = Label Accuracy, AV = Average score.	[[126, 129], [184, 186], [93, 96], [161, 165], [83, 88]]	[[132, 159], [189, 196], [99, 124], [168, 182]]	['UAS', 'AV', 'LAS', 'LAcc', 'CoNLL']	['Unlabelled Attachment Score', 'Average', 'Labelled Attachment Score', 'Label Accuracy']
128	 The SU detection task is conducted on two corpora: Broadcast News (BN) and Conversational Telephone Speech (CTS).	[[68, 70]]	[[52, 66]]	['BN']	['Broadcast News']
129	"local  cons t i tuents .  These i n c l u d e  Hsimplem noun phrases (NPs) and  prepositional phrases (PPs), (""simplen meaning 'up to the head noun but  not including any modifying clauses or phrases""),  and verb groups (VGs) "	[[103, 106], [70, 73], [221, 224]]	[[80, 101], [56, 68], [208, 219]]	['PPs', 'NPs', 'VGs']	['prepositional phrases', 'noun phrases', 'verb groups']
130	In Proceedings of the Fifth Mediterranean Morphology Meeting (MMM5), pages 269?290, Fr?jus.	[[62, 66]]	[[42, 60]]	['MMM5']	['Morphology Meeting']
131	 5.2 Corpus Benchmark Tool The Corpus Benchmark Tool(CBT) is one of the components in GATE which enables automatic evaluation of an	[[53, 56]]	[[31, 51]]	['CBT']	['Corpus Benchmark Too']
132	tution is the same as the cost of insertion or deletion. A normalized edit distance (NED) is calculated by dividing the total edit cost by the length of	[[85, 88]]	[[59, 83]]	['NED']	['normalized edit distance']
133	 1 Introduction Base Phrase Chunking (BPC), also known as shallow syntactic parsing, is the process by which ad-	[[38, 41]]	[[16, 36]]	['BPC']	['Base Phrase Chunking']
134	In Proceedings of the Third International Conference on Web Search and Web Data Mining (WSDM), pages 101?110, New York, NY, USA, 2010.	[[88, 92], [120, 122], [124, 127]]	[[56, 86]]	['WSDM', 'NY', 'USA']	['Web Search and Web Data Mining']
135	When these approaches are applied to normal Twitter users accuracy results significantly decrease.  Sentiment Analysis (SA) has been widely studied in the last decade in multiple domains. Most work	[[120, 122]]	[[100, 118]]	['SA']	['Sentiment Analysis']
136	ing decision can be made directly based on attention weights from the two query components or further rescored by the maximum spanning tree (MST) search algorithm.	[[141, 144]]	[[118, 139]]	['MST']	['maximum spanning tree']
137	As further evidence of the effectiveness of our framework, we have recently adapted our phrase-structure parser in Section 6 to parsing with a lexicalized grammar formalism, Combinatory Categorial Grammar (CCG), and achieved higher F-scores than the state-of-the-art C&C CCG parser (Clark and Curran 2007).	[[206, 209], [267, 270], [271, 274]]	[[174, 204]]	['CCG', 'C&C', 'CCG']	['Combinatory Categorial Grammar']
138	put language context to bias translation choices is in some sense a neural network analogy to the PSD (phrase sense disambiguation) approach for context-dependent translation probabilities of	[[98, 101]]	[[103, 130]]	['PSD']	['phrase sense disambiguation']
139	The most successful stochastic language models  have been based on finite-state descriptions such  as n-grams or hidden Markov models (HMMs)  (Jelinek et al, 1992).	[[135, 139]]	[[113, 133]]	['HMMs']	['hidden Markov models']
140	 4.1 KNN classification The basic idea of the K nearest neighbor (KNN) classification algorithm is to use already categorized	[[66, 69], [5, 8]]	[[46, 64]]	['KNN', 'KNN']	['K nearest neighbor']
141	Ney discounting and interpolation. The evaluation of stream counts is done on EP+afe+nyt (EAN) corpus, consisting of 1.1 billion words.	[[90, 93]]	[[78, 88]]	['EAN']	['EP+afe+nyt']
142	pora. In Proceedings of the 22nd International Conference on Computational Linguistics (COLING), pages 993?1000.	[[88, 94]]	[[61, 86]]	['COLING']	['Computational Linguistics']
143	Donald, 2006). As a joint approach, we consider Reluctant Trimmer (RT), a simplification system that employs synchronous dependency grammars	[[67, 69]]	[[48, 65]]	['RT']	['Reluctant Trimmer']
144	maries C are overall better for answering questions than summaries B. Comparison between B and C (B-C) precision recall	[[98, 101]]	[[89, 96]]	['B-C']	['B and C']
145	However, one interesting result came from extending the feature space with topics derived from Latent Dirichlet Allocation (LDA) using similar methods to Ramage et al (2009).	[[124, 127]]	[[95, 122]]	['LDA']	['Latent Dirichlet Allocation']
146	3 Framework We model the information extraction task as a markov decision process (MDP), where the model learns to utilize external sources to improve upon	[[83, 86]]	[[58, 81]]	['MDP']	['markov decision process']
147	5 Conclusion and Further Works   In this paper we have proposed a reestimation algorithm and a best-first parsing algorithm  for probabilistic dependency grammars(PDG). The reestimation algorithm is a variation of 	[[163, 166]]	[[129, 161]]	['PDG']	['probabilistic dependency grammar']
148	semantic links between NEs extracted from the answer sentence and the question focus word, which encodes the expected lexical answer type (LAT). We	[[139, 142], [23, 26]]	[[118, 137]]	['LAT', 'NEs']	['lexical answer type']
149	swer sequence tagging.  bels: B-ANSWER (beginning of answer), I-ANSWER (inside of answer), O (outside of answer).	[[30, 38], [62, 70]]	[[40, 59], [94, 111]]	['B-ANSWER', 'I-ANSWER']	['beginning of answer', 'outside of answer']
150	 Given the good results of the pilot we decided to deploy the task in Amazon Mechanical Turk (AMT) in order to crowd source the annotation task.	[[94, 97]]	[[70, 92]]	['AMT']	['Amazon Mechanical Turk']
151	Pengfei Lu Department of Computer Science Graduate Center City University of New York (CUNY) 365 Fifth Ave, New York, NY 10016 pengfei.lu@qc.cuny.edu  Matt Huenerfauth Department of Computer Science Queens College and Graduate Center City University of New York (CUNY) 65-30 Kissena Blvd, Flushing, NY 11367 matt@cs.qc.cuny.edu  Abstract  American Sign Language (ASL) synthesis software can improve the accessibility of in-formation and services for deaf individuals with low English literacy. The synthesis com-ponent of current ASL animation generation and scripting systems have limited handling of the many ASL verb signs whose movement path is inflected to indicate 3D locations in the signing space associated with discourse refer-ents.	[[363, 366], [87, 91], [118, 120], [263, 267], [299, 301], [530, 533], [611, 614]]	[[339, 361], [58, 85], [108, 116], [234, 261]]	['ASL', 'CUNY', 'NY', 'CUNY', 'NY', 'ASL', 'ASL']	['American Sign Language', 'City University of New York', 'New York', 'City University of New York']
152	 1 Introduction Language identification (LangID) is the problem of determining what natural language a document is written in.	[[41, 47]]	[[16, 39]]	['LangID']	['Language identification']
153	date translations. While the traditional Maximum A Posteriori (MAP) decision rule can be optimized as a piecewise lin-	[[63, 66]]	[[41, 61]]	['MAP']	['Maximum A Posteriori']
154	ambiguous word are included as features.  Medical Subject Headings (MeSH): The final feature is also specific to the biomedical do-	[[68, 72]]	[[42, 66]]	['MeSH']	['Medical Subject Headings']
155	given the precorrected sentence. Each Noun Phrase (NP) in  the test sentence will be pre-corrected as correc-	[[51, 53]]	[[38, 49]]	['NP']	['Noun Phrase']
156	bines the output of all the 13 base models introduced previously. We implemented the meta-classifier using Support Vector Machines (SVMs)15 with a quadratic polynomial kernel, and C = 0.01 (tuned in the development set).16 Lastly, Table 13 shows the results	[[132, 136]]	[[107, 130]]	['SVMs']	['Support Vector Machines']
157	curacy of an automatic classifier means to compare its output with the correct semantic tags on a Gold Standard (GS) dataset. Within our formal	[[113, 115]]	[[98, 111]]	['GS']	['Gold Standard']
158	CoTrain vs. TSVM(EN) 1.41E-05 0.00311 2.17E-08 CoTrain vs. TSVM(ENCN) 1.37E-08 0.0113 0.0396 CoTrain vs. SelfTrain(CN) 7.07E-18 2.79E-11 6.53E-07 CoTrain vs. SelfTrain(EN) 1.01E-07 0.0192 1.35E-07	[[115, 117], [12, 16], [17, 19], [59, 63], [64, 68], [168, 170]]	[[93, 100]]	['CN', 'TSVM', 'EN', 'TSVM', 'ENCN', 'EN']	['CoTrain']
159	ducted. The administrative body governing these decisions is the Institutional Review Board (IRB). 	[[93, 96]]	[[65, 91]]	['IRB']	['Institutional Review Board']
160	 1 Introduction A Chinese natural language processing (NLP) platform always includes lexical analysis (word	[[55, 58]]	[[26, 53]]	['NLP']	['natural language processing']
161	FA8750-09-C-0181. The first author also thanks the Vietnam Education Foundation (VEF) for its sponsorship.	[[81, 84]]	[[51, 79]]	['VEF']	['Vietnam Education Foundation']
162	els on a previously unseen test set ? the test split of part 3 of the PATB (PATB3-TEST). Table 6 shows	[[76, 86]]	[[56, 74]]	['PATB3-TEST']	['part 3 of the PATB']
163	1 Introduction Since the introduction of BLEU (Papineni et al, 2002), automatic machine translation (MT) evaluation has received a lot of research interest.	[[101, 103], [41, 45]]	[[80, 99]]	['MT', 'BLEU']	['machine translation']
164	native (see \[2\]).  Task  Manager  (TM)   In our previous experience, speech recognition systems 	[[37, 39]]	[[21, 34]]	['TM']	['Task  Manager']
165	(http://ieee.rkbexplorer.com/) repository7. The corpus of cancer research (COCR) contains 3334 domain specific abstracts of scientific publica-	[[75, 79]]	[[48, 73]]	['COCR']	['corpus of cancer research']
166	ticular, this includes a model of the grounding process (Clark, 1996) that involves recognition and construction of common ground units (CGUs) (see (Traum, 2003)). 	[[137, 141]]	[[116, 135]]	['CGUs']	['common ground units']
167	denote Run1, Run2, and Run3, respectively, our submissions to the shared task; FL=Flagging, FS=Feature stacking, DS=Domain stacking. 	[[92, 94], [113, 115], [79, 81]]	[[95, 111], [116, 131], [82, 90]]	['FS', 'DS', 'FL']	['Feature stacking', 'Domain stacking', 'Flagging']
168	manual mapping. In the rest of the paper, we shall first  describe the Switchboard Dialogue Act (SWBD-DA)  Corpus and its annotation scheme (i.e. SWBD-DAMSL).	[[97, 104], [146, 156]]	[[71, 95]]	['SWBD-DA', 'SWBD-DAMSL']	['Switchboard Dialogue Act']
169	- coordination (COORD) : traite les c,'~s imples de  coordination,  - statistique (STAT) : utilis6 sur des s6quences qu'il  est impossible de d6sambigui'ser A l'aide 	[[83, 87], [16, 21]]	[[70, 81], [0, 14]]	['STAT', 'COORD']	['statistique', '- coordination']
170	 In Table 3 the number of questions that get a higher and lower reciprocal rank (RR) after applying the individual lexico-semantic resources are	[[81, 83]]	[[64, 79]]	['RR']	['reciprocal rank']
171	sion with LSA and filtering according to the ET.  Further on, we apply sentiment analysis (SA)  using the approach described in Section 5.3 and 	[[91, 93], [10, 13], [45, 47]]	[[71, 89]]	['SA', 'LSA', 'ET']	['sentiment analysis']
172	search tool, but it is insufficient for domain-  specific text, such as that encountered in  the MUCs (Message Understanding Confer-  ences).	[[97, 101]]	[[103, 132]]	['MUCs']	['Message Understanding Confer-']
173	Apple Events  1 Introduction  The SlmSum (Slmulatmn of Summarizing)  system does what its name pronuses It simu- 	[[34, 40]]	[[42, 66]]	['SlmSum']	['Slmulatmn of Summarizing']
174	annotating unlabeled data, for adapting  existing CRF-based named entity recognition (NER) systems to new texts or  domains.	[[86, 89], [50, 53]]	[[60, 84]]	['NER', 'CRF']	['named entity recognition']
175	Our work is most similar to the content selection method of the multimedia conversation system RIA (Responsive Information Architect) (Zhou and Aggarwal, 2004).	[[95, 98]]	[[100, 132]]	['RIA']	['Responsive Information Architect']
176	its nondecomposability, as well as a cross between B??? and word error rate (WER) that is decomposable down to the subsentential level (in a sense to be	[[77, 80]]	[[60, 75]]	['WER']	['word error rate']
177	PROD = Predicate $SUBJ -- SUBJECT value of feature ~OL  DET = Determiner NO = Noun Phrase (B~R I)  ADJ = Adjective GD = Gender  NU '~= Number PS = Person 	[[115, 117], [0, 4], [17, 22], [52, 54], [56, 59], [73, 75], [99, 102], [128, 130], [142, 144]]	[[120, 126], [7, 16], [26, 33], [62, 72], [78, 82], [105, 114], [135, 141], [147, 153]]	['GD', 'PROD', '$SUBJ', 'OL', 'DET', 'NO', 'ADJ', 'NU', 'PS']	['Gender', 'Predicate', 'SUBJECT', 'Determiner', 'Noun', 'Adjective', 'Number', 'Person']
178	Each of these sets is further divided into three domains: newswire (NWire), newspaper (NPaper), and broadcast news (BNews). The number of entities	[[116, 121]]	[[100, 114]]	['BNews']	['broadcast news']
179	"MSEAS (MS,MSEA, VP,i, OUT)  (1) Start with VP = VAR ({X1, "" "" ,X.}), MSEA = f~,  i=1, and OUT = O. When the computation is completed, MS is bound to the set of active "	[[90, 93], [0, 5], [7, 9], [10, 14], [16, 18], [22, 25], [43, 45], [48, 51], [69, 73], [134, 136]]	[[96, 119]]	['OUT', 'MSEAS', 'MS', 'MSEA', 'VP', 'OUT', 'VP', 'VAR', 'MSEA', 'MS']	['O. When the computation']
180	We implement MVM using generative model primitives drawn from Latent Dirichlet Allocation (LDA) and the Dirichlet Process (DP). |M | disparate	[[123, 125], [13, 16], [91, 94]]	[[104, 121], [62, 89]]	['DP', 'MVM', 'LDA']	['Dirichlet Process', 'Latent Dirichlet Allocation']
