ID	text	acronyms	long-forms	acronyms-text	long-forms-text
151	"Friday, 19 October 2012, from 10:00 to 13:00, in Conference Room 6 (NLB).  Panel discussion on ""Promising practices from Latin America and the Caribbean for the prevention of and response to violence against children"" (co-organized by the Permanent Missions of Brazil, the Dominican Republic and Uruguay, and the Caribbean Community, in cooperation with the Office of the Special Representative of the Secretary-General on Violence against Children and the Global Movement for Children in Latin America and the Caribbean (MMI-LAC)) Friday, 19 October 2012, from 13:15 to 14:30, in Conference Room 4 (NLB)."	[[522, 529], [68, 71], [600, 603]]	[[464, 520]]	['MMI-LAC', 'NLB', 'NLB']	['Movement for Children in Latin America and the Caribbean']
152	The sessions of WP.29/AC.2 and of the World Forum (WP.29) begin at 10.00 a.m. (the first day only).  During the WP.29 sessions, the Administrative Committee of the 1958 Agreement (AC.1) will hold its sessions usually on Wednesday, sessions of the Executive Committee of the 1998 Agreement (AC.3) are expected to be held on Thursday morning, and sessions of the Administrative Committee of 1997 Agreement (AC.4) would be held on Wednesday or Thursday afternoon, if necessary. 	[[180, 184], [290, 294], [405, 409], [16, 21], [22, 26], [51, 56], [73, 77], [112, 117]]	[[132, 168], [247, 278], [361, 393]]	['AC.1', 'AC.3', 'AC.4', 'WP.29', 'AC.2', 'WP.29', 'a.m.', 'WP.29']	['Administrative Committee of the 1958', 'Executive Committee of the 1998', 'Administrative Committee of 1997']
153	"Encourage and assist countries, ... to develop and implement forest conservation and rehabilitation strategies, increase the area of forests under sustainable management, and reduce forest degradation and the loss of forest cover, in order to maintain and improve their forest resources ... *Note: The following abbreviations have been used to save space and to fit information in the table: CPF = Collaborative Partnerships on Forests ECOSOC = Economic and Social Council [entities]* = ""organizations, institutions and instruments"""	[[392, 395], [436, 442]]	[[398, 435], [445, 472]]	['CPF', 'ECOSOC']	['Collaborative Partnerships on Forests', 'Economic and Social Council']
154	A total of 110 user PCs as well as some network printers will be replaced under the three-years' replacement strategy, budgeted at $150,000.  (e) Programme and Financial Management Information System (ProFi) Member States and the Office management rely more and more on information available via ProFi.	[[201, 206], [296, 301], [20, 23]]	[[146, 192]]	['ProFi', 'ProFi', 'PCs']	['Programme and Financial Management Information']
155	Considerable financial and technical assistance is given to improve health in the broadest sense of the word, and this assistance is growing.  It is distributed via bilateral cooperation, multilateral organizations (mainly World Health Organization (WHO), United Nations Children's Fund (UNICEF), United Nations Population Fund (UNFPA) and the Joint United Nations Programme on HIV/AIDS (UNAIDS), national and international NGOs and global health initiatives. 	[[250, 253], [288, 294], [329, 334], [388, 394], [424, 428]]	[[223, 248], [256, 286], [297, 327], [350, 386]]	['WHO', 'UNICEF', 'UNFPA', 'UNAIDS', 'NGOs']	"['World Health Organization', ""United Nations Children's Fund"", 'United Nations Population Fund', 'United Nations Programme on HIV/AIDS']"
156	Figure 1 Development of the joint implementation Track 2 procedure Abbreviations: AIE = accredited independent entity, CMP 1 = the first session of the Conference of the Parties serving as the meeting of the Parties to the Kyoto Protocol, DFP = designated focal point, DVM = determination and verification manual, JI = joint implementation, JISC = Joint Implementation Supervisory Committee, PoA = programme of activities. 	[[82, 85], [239, 242], [269, 272], [341, 345], [392, 395], [119, 124], [314, 316]]	[[88, 117], [245, 267], [275, 312], [348, 390], [398, 421], [127, 237], [319, 339]]	['AIE', 'DFP', 'DVM', 'JISC', 'PoA', 'CMP 1', 'JI']	['accredited independent entity', 'designated focal point', 'determination and verification manual', 'Joint Implementation Supervisory Committee', 'programme of activities', 'the first session of the Conference of the Parties serving as the meeting of the Parties to the Kyoto Protocol', 'joint implementation']
157	SFC = weighted specific fuel consumption (g/kWh) calculated according to the formula as below NSLF = average of the nominal specification of sulphur content mass fraction (i.e. 0.15 %/100) FSF = fuel sulphur content mass fraction (%/100) Equation for the calculation of the weighted specific fuel consumption:	[[189, 192], [0, 3], [42, 47], [94, 98], [172, 176]]	[[195, 229], [6, 40], [102, 170]]	['FSF', 'SFC', 'g/kWh', 'NSLF', 'i.e.']	['fuel sulphur content mass fraction', 'weighted specific fuel consumption', 'verage of the nominal specification of sulphur content mass fraction']
158	Its two days of activities in Kupang and Atambua, followed by the past two days in Jakarta, will no doubt have given the Security Council Mission ample opportunity to witness first-hand the important strides that have been made by Indonesia in responding to Council resolution 1319 (2000).  During the Kupang and Atambua phase of its visit, the Mission worked closely with, in addition to central government representatives, the representatives of the local government, and police as well as the Indonesian Armed Forces (TNI) regional command. 	[[521, 524]]	[[496, 519]]	['TNI']	['Indonesian Armed Forces']
159	(iii) Booklets, fact-sheets, wallcharts, information kits: development of policy guidelines, briefs and toolkits for achieving the African Mining Vision (2); (iv) Technical material: maintenance of statistical database on infrastructure and natural resources development (1); maintenance of the Observatory on Regional Integration in Africa (2); virtual knowledge networks and management of thematic workspaces for communities of practice (1); (v) Contribution to joint outputs: addressing the challenges of illicit financial outflow in Africa (1); contribution to the implementation of the African Mining Vision (1); contribution to the meetings of the thematic clusters of the Regional Coordination Mechanism for Africa (RCM-Africa) (2); promoting economic and corporate governance to improve private investment in Africa (1); (i) Training courses, seminars and workshops: regional workshop on exchange of experiences and best practices in policy convergence and establishment of single currencies within regional economic communities (1); regional workshop on export diversification and trade facilitation with a view to boosting intra-African trade (1); regional workshop on mainstreaming regional integration (1); workshop for African member States and regional economic communities on successes, gaps and lessons in international efforts towards achieving Goal 8 of the Millennium Development Goals, on a global partnership for development (1); workshop on road accident reporting, data use and management and dissemination (1); workshop on the African Mining Vision and development-based mineral regimes (1); workshop to enhance national capacities for accessing clean energy technologies funds and to strengthen contractual negotiating capacities (1);	[[723, 733]]	[[679, 721]]	['RCM-Africa']	['Regional Coordination Mechanism for Africa']
160	From interviews with former combatants, the Group has confirmed that Felicien Kanyamibwa (living in the United States of America), executive secretary of RUD-Urunana, is the President of CND.  The Group also learned that that Yacinthe Nsengiyumva, alias John Muhindo, alias Rafiki, who was also mentioned in the Group's report of November 2009, is the executive Secretary General of CND, and that General Jean-Damascene Ndibabje, alias Musare, is commander of the military wing, still referred to as the Armée nationale (AN)-Imboneza. 	[[521, 523], [383, 386], [187, 190], [154, 165]]	[[504, 519]]	['AN', 'CND', 'CND', 'RUD-Urunana']	['Armée nationale']
161	4. Harmonization of side impact dummies GRSP will be informed about the ongoing activities of the informal working group on developments and on the availability of the full set of drawings and specifications including the user manual of the 50th percentile World Side Impact dummy (WorldSID) for the final draft addendum to the M.R.1. 	[[282, 290], [328, 333], [40, 44]]	[[257, 280]]	['WorldSID', 'M.R.1', 'GRSP']	['World Side Impact dummy']
162	"[All are invited to attend.  UNU-WIDER annual lecture on ""Reforming the international monetary and financial architecture"" (co-organized by the United Nations University World Institute for Development Economics Research (UNU-WIDER) and the United Nations University Office in New York (UNU-ONY)) From 10 a.m. to 12.30 p.m. in the Economic and Social Council Chamber (NLB)."	[[287, 294], [222, 231], [29, 38], [368, 371], [305, 309], [319, 323]]	[[241, 285], [144, 220]]	['UNU-ONY', 'UNU-WIDER', 'UNU-WIDER', 'NLB', 'a.m.', 'p.m.']	['United Nations University Office in New York', 'United Nations University World Institute for Development Economics Research']
163	" 14. At the regional level, the initiative under the thematic programme network 4 (TPN 4), ""Ecological Monitoring, Natural Resources Mapping, Remote Sensing and Early Warning Systems"" was launched in Tunis, Tunisia, in October 2002. "	[[83, 88]]	[[53, 81]]	['TPN 4']	['thematic programme network 4']
164	The Government of Afghanistan is finalizing its report to the Committee on the Elimination of Discrimination against Women.  The United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women) is supporting the Ministry of Foreign Affairs to coordinate and manage the preparation of the report through training and inter-ministerial consultations on the draft. 	[[201, 209]]	[[129, 199]]	['UN-Women']	['United Nations Entity for Gender Equality and the Empowerment of Women']
