-DOCSTART- -X- O
the OT B-O 
United LF I-LF 
Nations LF I-LF 
University LF I-LF 
Office LF I-LF 
in LF I-LF 
New LF I-LF 
York LF I-LF 
( OT B-O 
UNU-ONY AN I-AN 
) OT B-O 
) OT B-O 
Thursday OT B-O 
, OT B-O 
14 OT B-O 
October OT B-O 
2010 OT B-O 
, OT B-O 
from OT B-O 
1.15 OT B-O 
to OT B-O 
2.30 OT B-O 
p.m. AN I-AN 
in LF I-LF 
Conference OT B-O 
Room OT B-O 
E OT B-O 
( OT B-O 
NLB AN B-AN 
) OT B-O 
. AN I-AN 

The OT B-O 
fifteenth OT B-O 
informal OT B-O 
meeting OT B-O 
of OT B-O 
the OT B-O 
GRPE AN B-AN 
working OT B-O 
group OT B-O 
on LF B-LF 
the OT B-O 
world-wide OT B-O 
heavy-duty OT B-O 
certification OT B-O 
procedure OT B-O 
( OT B-O 
WHDC AN B-AN 
) OT B-O 
was OT B-O 
held OT B-O 
on LF I-LF 
21 OT B-O 
May OT B-O 
2003 OT B-O 
, OT B-O 
under OT B-O 
the OT B-O 
chairmanship OT B-O 
of OT B-O 
Mr. OT B-O 
C. OT B-O 
Havenith OT B-O 
( OT B-O 
Netherlands OT B-O 
) OT B-O 
. OT B-O 
Experts OT B-O 
from OT B-O 
the OT B-O 
following OT B-O 
countries OT B-O 
and LF I-LF 
organizations OT B-O 
participated OT B-O 
in LF I-LF 
the OT B-O 
work OT B-O 
: OT B-O 
Belgium OT B-O 
; OT B-O 
Canada OT B-O 
; OT B-O 
Czech OT B-O 
Republic OT B-O 
; OT B-O 
Denmark OT B-O 
; OT B-O 
Finland OT B-O 
; OT B-O 
France OT B-O 
; OT B-O 
Germany OT B-O 
; OT B-O 
Hungary OT B-O 
; OT B-O 
Italy OT B-O 
; OT B-O 
Japan OT B-O 
; OT B-O 
Netherlands OT B-O 
; OT B-O 
Norway OT B-O 
; OT B-O 
Poland OT B-O 
; OT B-O 
Republic OT B-O 
of OT B-O 
Korea OT B-O 
; OT B-O 
Republic OT B-O 
of OT B-O 
South OT B-O 
Africa OT B-O 
; OT B-O 
Russian OT B-O 
Federation OT B-O 
; OT B-O 
Serbia OT B-O 
and LF I-LF 
Montenegro OT B-O 
; OT B-O 
Sweden OT B-O 
; OT B-O 
Switzerland OT B-O 
; OT B-O 
United OT B-O 
Kingdom OT B-O 
; OT B-O 
United OT B-O 
States OT B-O 
of OT B-O 
America OT B-O 
; OT B-O 
European LF I-LF 
Commission LF I-LF 
( OT B-O 
EC AN B-AN 
) OT B-O 
; OT B-O 
International LF I-LF 
Organization LF I-LF 
for LF I-LF 
Standardization LF I-LF 
( OT B-O 
ISO AN B-AN 
) OT B-O 
; OT B-O 
International LF I-LF 
Organization LF I-LF 
of OT B-O 
Motor LF I-LF 
Vehicle OT B-O 
Manufacturers LF I-LF 
( OT B-O 
OICA AN B-AN 
) OT B-O 
; OT B-O 
International LF I-LF 
Motorcycle LF I-LF 
Manufacturers LF I-LF 
Association LF I-LF 
( OT B-O 
IMMA AN B-AN 
) OT B-O 
; OT B-O 
European LF I-LF 
LPG AN B-AN 
Association LF I-LF 
( OT B-O 
AEGPL AN B-AN 
) OT B-O 
; OT B-O 
Engine LF I-LF 
Manufacturers LF I-LF 
Association LF I-LF 
( OT B-O 
EMA AN B-AN 
) OT B-O 
. OT B-O 

Grand OT B-O 
total OT B-O 
776a OT B-O 
Abbreviations OT B-O 
: OT B-O 
AOS AN B-AN 
= OT B-O 
administrative LF B-LF 
and LF B-LF 
operational LF I-LF 
services LF B-LF 
; OT B-O 
GEF AN B-AN 
= OT B-O 
Global LF B-LF 
Environmental LF I-LF 
Facility LF I-LF 
; OT B-O 
IPF AN B-AN 
= OT B-O 
indicative LF B-LF 
planning LF I-LF 
figure LF I-LF 
; OT B-O 
SPPD AN B-AN 
= OT B-O 
support LF I-LF 
for LF I-LF 
policy LF I-LF 
and LF I-LF 
programme LF I-LF 
development LF I-LF 
; OT B-O 
STS AN B-AN 
= OT B-O 
support LF I-LF 
for LF I-LF 
technical LF I-LF 
services LF I-LF 
; OT B-O 
and LF I-LF 
TRAC AN B-AN 
= OT B-O 
target LF I-LF 
for LF I-LF 
resource LF I-LF 
assignment LF I-LF 
from LF I-LF 
the LF I-LF 
core LF I-LF 
. OT B-O 

7 OT B-O 
. OT B-O 
The OT B-O 
tenth OT B-O 
informal OT B-O 
meeting OT B-O 
of LF B-LF 
the LF I-LF 
WLTP OT B-O 
subgroup LF I-LF 
on LF I-LF 
the LF I-LF 
Development LF I-LF 
of LF I-LF 
the LF I-LF 
Test LF I-LF 
Procedures LF I-LF 
( OT B-O 
WLTP-DTP OT B-O 
) AN B-AN 
was OT B-O 
held OT B-O 
on LF I-LF 
6 OT B-O 
June OT B-O 
2012 OT B-O 
with OT B-O 
Mr. OT B-O 
G. OT B-O 
D'Urbano OT B-O 
( OT B-O 
Switzerland OT B-O 
) AN I-AN 
as OT B-O 
Chair OT B-O 
. OT B-O 

( OT B-O 
b OT B-O 
) OT B-O 
Implementation OT B-O 
of LF B-LF 
the LF I-LF 
outcome OT B-O 
of LF I-LF 
the LF I-LF 
Fourth OT B-O 
World OT B-O 
Conference OT B-O 
on LF I-LF 
Women LF I-LF 
and LF I-LF 
of LF I-LF 
the LF I-LF 
twenty-third OT B-O 
special OT B-O 
session OT B-O 
of LF I-LF 
the LF I-LF 
General OT B-O 
Assembly OT B-O 
The OT B-O 
meeting OT B-O 
was OT B-O 
called OT B-O 
to OT B-O 
order OT B-O 
at LF I-LF 
10 OT B-O 
a.m. AN B-AN 
Ms. OT B-O 
Puri OT B-O 
( OT B-O 
Assistant OT B-O 
Secretary-General OT B-O 
for LF I-LF 
Intergovernmental OT B-O 
Support OT B-O 
and LF I-LF 
Strategic OT B-O 
Partnerships OT B-O 
, OT B-O 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
) OT B-O 
said OT B-O 
that OT B-O 
it LF I-LF 
was OT B-O 
a LF I-LF 
time OT B-O 
of LF I-LF 
great OT B-O 
promise OT B-O 
and LF I-LF 
opportunity OT B-O 
for LF I-LF 
women OT B-O 
and LF I-LF 
girls OT B-O 
around OT B-O 
the LF I-LF 
world OT B-O 
, OT B-O 
but OT B-O 
also OT B-O 
one OT B-O 
of LF I-LF 
disappointment OT B-O 
given OT B-O 
the LF I-LF 
persistent OT B-O 
challenges OT B-O 
and LF I-LF 
slow OT B-O 
progress OT B-O 
towards OT B-O 
the LF I-LF 
full OT B-O 
realization OT B-O 
of LF I-LF 
women OT B-O 
's OT B-O 
rights OT B-O 
and LF I-LF 
empowerment OT B-O 
. AN I-AN 

Norway OT B-O 
strongly OT B-O 
believes OT B-O 
that OT B-O 
the LF B-LF 
time OT B-O 
has OT B-O 
come OT B-O 
to OT B-O 
commit OT B-O 
ourselves OT B-O 
to OT B-O 
ensuring OT B-O 
that OT B-O 
concrete OT B-O 
steps OT B-O 
are OT B-O 
taken OT B-O 
towards OT B-O 
radically OT B-O 
improving OT B-O 
the LF I-LF 
livelihood OT B-O 
of LF I-LF 
the LF I-LF 
many OT B-O 
African OT B-O 
women OT B-O 
, OT B-O 
men LF I-LF 
and OT B-O 
children OT B-O 
who OT B-O 
live OT B-O 
in OT B-O 
absolute OT B-O 
poverty OT B-O 
. OT B-O 
In OT B-O 
other OT B-O 
words OT B-O 
, OT B-O 
we OT B-O 
should OT B-O 
be OT B-O 
content OT B-O 
with OT B-O 
no OT B-O 
less OT B-O 
than OT B-O 
a LF I-LF 
common OT B-O 
understanding OT B-O 
and OT B-O 
commitment OT B-O 
from OT B-O 
all OT B-O 
involved OT B-O 
parties OT B-O 
— OT B-O 
the LF I-LF 
countries OT B-O 
in OT B-O 
sub-Saharan OT B-O 
Africa LF I-LF 
and OT B-O 
bilateral OT B-O 
donors OT B-O 
, OT B-O 
as OT B-O 
well OT B-O 
as OT B-O 
the LF I-LF 
various OT B-O 
United LF I-LF 
Nations LF I-LF 
agencies OT B-O 
— OT B-O 
to OT B-O 
tackle OT B-O 
the LF I-LF 
problems OT B-O 
of LF I-LF 
Africa LF I-LF 
by OT B-O 
operationalizing OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
New LF I-LF 
Agenda LF I-LF 
for LF I-LF 
the LF I-LF 
Development LF I-LF 
of LF I-LF 
Africa LF I-LF 
in OT B-O 
the LF I-LF 
1990s OT B-O 
( OT B-O 
UN-NADAF AN B-AN 
) OT B-O 
, OT B-O 
through OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
System-wide OT B-O 
Special OT B-O 
Initiative OT B-O 
for LF I-LF 
Africa LF I-LF 
. OT B-O 

Recognizing OT B-O 
the OT B-O 
opportunity OT B-O 
to OT B-O 
facilitate OT B-O 
a LF B-LF 
clean OT B-O 
production OT B-O 
approach OT B-O 
to OT B-O 
the OT B-O 
manufacture OT B-O 
of LF I-LF 
hydrochlorofluorocarbon-22 LF I-LF 
( OT B-O 
HCFC-22 AN B-AN 
) OT B-O 
for OT B-O 
both OT B-O 
controlled OT B-O 
and OT B-O 
feedstock OT B-O 
uses OT B-O 
, OT B-O 
Recalling OT B-O 
decision OT B-O 
XVIII/12 AN B-AN 
, OT B-O 
in OT B-O 
which OT B-O 
the OT B-O 
parties OT B-O 
requested OT B-O 
the OT B-O 
Ozone OT B-O 
Secretariat OT B-O 
to OT B-O 
facilitate OT B-O 
consultations OT B-O 
by OT B-O 
the OT B-O 
Technology OT B-O 
and OT B-O 
Economic OT B-O 
Assessment OT B-O 
Panel OT B-O 
with OT B-O 
relevant OT B-O 
organizations OT B-O 
to OT B-O 
enable OT B-O 
the OT B-O 
Panel OT B-O 
to OT B-O 
draw OT B-O 
on LF I-LF 
the OT B-O 
work OT B-O 
already OT B-O 
carried OT B-O 
out OT B-O 
under OT B-O 
those OT B-O 
organizations OT B-O 
, OT B-O 
including OT B-O 
work OT B-O 
relating OT B-O 
to OT B-O 
HCFC22 AN B-AN 
, OT B-O 
Recalling OT B-O 
also OT B-O 
the OT B-O 
report OT B-O 
of LF I-LF 
the OT B-O 
Panel OT B-O 
submitted OT B-O 
pursuant OT B-O 
to OT B-O 
decision OT B-O 
XVIII/12 AN I-AN 
, OT B-O 
in OT B-O 
particular OT B-O 
the OT B-O 
section OT B-O 
on LF I-LF 
the OT B-O 
role OT B-O 
of LF I-LF 
the OT B-O 
Clean OT B-O 
Development OT B-O 
Mechanism OT B-O 
of LF I-LF 
the OT B-O 
Kyoto OT B-O 
Protocol OT B-O 
to OT B-O 
the OT B-O 
United OT B-O 
Nations OT B-O 
Framework OT B-O 
Convention OT B-O 
on LF I-LF 
Climate OT B-O 
Change OT B-O 
with OT B-O 
respect OT B-O 
to OT B-O 
hydrofluorocarbon-23 LF I-LF 
( OT B-O 
HFC-23 AN B-AN 
) OT B-O 
by-product OT B-O 
emissions OT B-O 
resulting OT B-O 
from OT B-O 
the OT B-O 
production OT B-O 
of LF I-LF 
HCFC22 AN I-AN 
, OT B-O 
Recognizing OT B-O 
the OT B-O 
relationship OT B-O 
of LF I-LF 
HFC-23 AN I-AN 
to OT B-O 
the OT B-O 
controlled OT B-O 
substance OT B-O 
HCFC-22 AN I-AN 
, OT B-O 
given OT B-O 
that OT B-O 
the OT B-O 
production OT B-O 
of LF I-LF 
HCFC-22 AN I-AN 
results OT B-O 
in OT B-O 
the OT B-O 
by-production OT B-O 
of LF I-LF 
emissions OT B-O 
of LF I-LF 
HFC-23 AN I-AN 
and OT B-O 
that OT B-O 
the OT B-O 
production OT B-O 
of LF I-LF 
HCFC-22 AN I-AN 
for OT B-O 
feedstock OT B-O 
uses OT B-O 
is OT B-O 
expected OT B-O 
to OT B-O 
continue OT B-O 
beyond OT B-O 
the OT B-O 
phase-out OT B-O 
of LF I-LF 
production OT B-O 
for OT B-O 
uses OT B-O 
controlled OT B-O 
under OT B-O 
the OT B-O 
Montreal OT B-O 
Protocol OT B-O 
, OT B-O 

Those OT B-O 
field OT B-O 
experts OT B-O 
are OT B-O 
also OT B-O 
drawn OT B-O 
upon OT B-O 
to OT B-O 
service OT B-O 
relevant OT B-O 
national OT B-O 
and OT B-O 
regional OT B-O 
workshops OT B-O 
organized OT B-O 
by OT B-O 
the OT B-O 
Branch OT B-O 
. OT B-O 
The OT B-O 
Global OT B-O 
Programme OT B-O 
further OT B-O 
promotes OT B-O 
the OT B-O 
involvement OT B-O 
of OT B-O 
local OT B-O 
professionals OT B-O 
in LF B-LF 
the OT B-O 
creation OT B-O 
and OT B-O 
delivery OT B-O 
of OT B-O 
training OT B-O 
programmes OT B-O 
in LF I-LF 
the OT B-O 
areas OT B-O 
of OT B-O 
anti-money-laundering OT B-O 
and OT B-O 
countering OT B-O 
the OT B-O 
financing OT B-O 
of OT B-O 
terrorism OT B-O 
, OT B-O 
donor OT B-O 
coordination OT B-O 
meetings OT B-O 
and OT B-O 
the OT B-O 
activities OT B-O 
of OT B-O 
Financial LF I-LF 
Action LF I-LF 
Task LF I-LF 
Force LF I-LF 
on LF I-LF 
Money OT B-O 
Laundering OT B-O 
( OT B-O 
FATF AN B-AN 
) OT B-O 
-style OT B-O 
regional OT B-O 
bodies OT B-O 
. OT B-O 

33 OT B-O 
. OT B-O 
The OT B-O 
Permanent OT B-O 
Forum OT B-O 
takes OT B-O 
note OT B-O 
of LF B-LF 
the LF I-LF 
international OT B-O 
campaign OT B-O 
to OT B-O 
end LF I-LF 
sex OT B-O 
discrimination OT B-O 
in OT B-O 
nationality OT B-O 
and LF I-LF 
citizenship OT B-O 
laws OT B-O 
to OT B-O 
be OT B-O 
launched OT B-O 
in OT B-O 
June OT B-O 
2014 OT B-O 
under OT B-O 
the LF I-LF 
auspices OT B-O 
of LF I-LF 
a LF I-LF 
steering OT B-O 
committee OT B-O 
consisting OT B-O 
of LF I-LF 
Equality LF I-LF 
Now OT B-O 
, OT B-O 
Equal LF I-LF 
Rights OT B-O 
Trust OT B-O 
, OT B-O 
Tilburg OT B-O 
University OT B-O 
, OT B-O 
the LF I-LF 
Office OT B-O 
of LF I-LF 
the LF I-LF 
United OT B-O 
Nations LF I-LF 
High OT B-O 
Commissioner OT B-O 
for LF I-LF 
Refugees OT B-O 
and LF I-LF 
the LF I-LF 
United OT B-O 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women OT B-O 
) AN I-AN 
. OT B-O 

: OT B-O 
: OT B-O 
July-August OT B-O 
2011 OT B-O 
: OT B-O 
a LF B-LF 
second OT B-O 
round OT B-O 
of LF I-LF 
consultations OT B-O 
was OT B-O 
conducted OT B-O 
during OT B-O 
the LF I-LF 
International LF I-LF 
Statistical LF I-LF 
Institute LF I-LF 
( OT B-O 
ISI AN B-AN 
) OT B-O 
satellite OT B-O 
conference OT B-O 
on LF I-LF 
statistical OT B-O 
capacity-building OT B-O 
in OT B-O 
Krakow OT B-O 
, OT B-O 
Poland OT B-O 
; OT B-O 
the LF I-LF 
ISI AN I-AN 
2011 OT B-O 
Statistics OT B-O 
Congress OT B-O 
in OT B-O 
Dublin OT B-O 
; OT B-O 
and LF I-LF 
the LF I-LF 
Committee OT B-O 
for LF I-LF 
the LF I-LF 
Coordination OT B-O 
of LF I-LF 
Statistical LF I-LF 
Activities OT B-O 
round OT B-O 
table OT B-O 
in OT B-O 
Luxembourg OT B-O 
. OT B-O 
In LF I-LF 
addition OT B-O 
, OT B-O 
the LF I-LF 
Action OT B-O 
Plan OT B-O 
was OT B-O 
presented OT B-O 
to OT B-O 
experts OT B-O 
in OT B-O 
gender OT B-O 
statistics OT B-O 
of LF I-LF 
the LF I-LF 
Government OT B-O 
of LF I-LF 
the LF I-LF 
United LF I-LF 
States OT B-O 
of LF I-LF 
America OT B-O 
, OT B-O 
OECD AN B-AN 
, OT B-O 
Statistics OT B-O 
Division OT B-O 
and LF I-LF 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
. OT B-O 

Quick-impact OT B-O 
projects OT B-O 
Interim OT B-O 
funding OT B-O 
for OT B-O 
6 OT B-O 
months OT B-O 
United LF B-LF 
Nations LF I-LF 
Support LF I-LF 
Mission LF I-LF 
in LF I-LF 
Libya LF I-LF 
( OT B-O 
UNSMIL AN B-AN 
) OT B-O 
a LF I-LF 
United LF I-LF 
Nations LF I-LF 
Assistance LF I-LF 
Mission LF I-LF 
in LF I-LF 
Afghanistan LF I-LF 
( OT B-O 
UNAMA AN B-AN 
) OT B-O 
a LF I-LF 

For OT B-O 
example OT B-O 
, OT B-O 
in OT B-O 
the OT B-O 
first OT B-O 
quarter OT B-O 
of OT B-O 
2006 OT B-O 
, OT B-O 
the OT B-O 
average OT B-O 
immunization OT B-O 
rates OT B-O 
were OT B-O 
better OT B-O 
than OT B-O 
those OT B-O 
for OT B-O 
the OT B-O 
same OT B-O 
period OT B-O 
in OT B-O 
2005 OT B-O 
. OT B-O 
By OT B-O 
and OT B-O 
large OT B-O 
they OT B-O 
reached OT B-O 
or OT B-O 
exceeded OT B-O 
the OT B-O 
national OT B-O 
targets OT B-O 
for OT B-O 
2006 OT B-O 
, OT B-O 
namely OT B-O 
87 OT B-O 
per OT B-O 
cent OT B-O 
( OT B-O 
BCG OT B-O 
) OT B-O 
, OT B-O 
71 OT B-O 
per OT B-O 
cent OT B-O 
( OT B-O 
DPT3-P3 OT B-O 
) OT B-O 
, OT B-O 
65 OT B-O 
per OT B-O 
cent OT B-O 
( OT B-O 
VAR OT B-O 
) OT B-O 
, OT B-O 
65 OT B-O 
per OT B-O 
cent OT B-O 
( OT B-O 
VAA OT B-O 
) OT B-O 
, OT B-O 
71 OT B-O 
per OT B-O 
cent OT B-O 
( OT B-O 
VAT2+ OT B-O 
) OT B-O 
and OT B-O 
65 OT B-O 
per OT B-O 
cent OT B-O 
( OT B-O 
VitA OT B-O 
) OT B-O 
. OT B-O 

Such OT B-O 
exchanges OT B-O 
of OT B-O 
information OT B-O 
are OT B-O 
made OT B-O 
through OT B-O 
the OT B-O 
FIU.NET AN B-AN 
web OT B-O 
site OT B-O 
and OT B-O 
the OT B-O 
Egmont OT B-O 
Secure OT B-O 
Web OT B-O 
site OT B-O 
. AN I-AN 
The OT B-O 
Anti-Terrorism OT B-O 
Unit OT B-O 
of OT B-O 
the OT B-O 
Criminal LF B-LF 
Investigation OT B-O 
Service OT B-O 
of OT B-O 
the OT B-O 
Grand-Ducal OT B-O 
Police LF B-LF 
can OT B-O 
also OT B-O 
exchange OT B-O 
counter-terrorism OT B-O 
information OT B-O 
by OT B-O 
using OT B-O 
the OT B-O 
established OT B-O 
police OT B-O 
systems OT B-O 
for OT B-O 
the OT B-O 
exchange OT B-O 
of OT B-O 
information OT B-O 
within OT B-O 
the OT B-O 
framework OT B-O 
of OT B-O 
the OT B-O 
International LF I-LF 
Criminal LF I-LF 
Police LF I-LF 
Commission LF I-LF 
( OT B-O 
ICPO AN B-AN 
) OT B-O 
-Interpol OT B-O 
, OT B-O 
the OT B-O 
European LF I-LF 
Police LF I-LF 
Office LF I-LF 
( OT B-O 
Europol AN B-AN 
) OT B-O 
, OT B-O 
the OT B-O 
Convention OT B-O 
implementing OT B-O 
the OT B-O 
Schengen OT B-O 
Agreement OT B-O 
of OT B-O 
19 OT B-O 
June OT B-O 
1990 OT B-O 
, OT B-O 
Eurojust OT B-O 
, OT B-O 
the OT B-O 
Police LF I-LF 
Working OT B-O 
Group OT B-O 
on LF I-LF 
Terrorism OT B-O 
under OT B-O 
Pillar OT B-O 
Three OT B-O 
( OT B-O 
Justice OT B-O 
and OT B-O 
Home OT B-O 
Affairs OT B-O 
) OT B-O 
of OT B-O 
the OT B-O 
European LF I-LF 
Union OT B-O 
, OT B-O 
or OT B-O 
through OT B-O 
bilateral OT B-O 
police OT B-O 
channels OT B-O 
. AN I-AN 

31 OT B-O 
. OT B-O 
Supportive OT B-O 
work OT B-O 
is OT B-O 
also OT B-O 
being OT B-O 
done OT B-O 
by OT B-O 
the OT B-O 
Women OT B-O 
In LF B-LF 
Leadership LF I-LF 
Advocacy LF I-LF 
Network OT B-O 
( OT B-O 
WinLa OT B-O 
) AN B-AN 
which OT B-O 
is OT B-O 
being OT B-O 
led OT B-O 
by OT B-O 
the OT B-O 
two OT B-O 
women OT B-O 
parliamentarians OT B-O 
and OT B-O 
all OT B-O 
female OT B-O 
Chief OT B-O 
Executive OT B-O 
Officers OT B-O 
in AN I-AN 
the OT B-O 
public OT B-O 
sector OT B-O 
. OT B-O 

Scope OT B-O 
of OT B-O 
international OT B-O 
obligations OT B-O 
10 OT B-O 
. OT B-O 
Joint LF B-LF 
Submission LF I-LF 
9 LF I-LF 
( OT B-O 
JS AN I-AN 
9 LF I-LF 
) OT B-O 
stated OT B-O 
that OT B-O 
Nigeria OT B-O 
acceded OT B-O 
to OT B-O 
or OT B-O 
ratified OT B-O 
some OT B-O 
of OT B-O 
the OT B-O 
international OT B-O 
human OT B-O 
rights OT B-O 
instruments OT B-O 
in LF I-LF 
accordance OT B-O 
with OT B-O 
those OT B-O 
recommendations OT B-O 
in LF I-LF 
paragraph OT B-O 
103.1 OT B-O 
of OT B-O 
the OT B-O 
Report OT B-O 
. OT B-O 

Recalling OT B-O 
also OT B-O 
Security OT B-O 
Council OT B-O 
resolution OT B-O 
1542 OT B-O 
( OT B-O 
2004 OT B-O 
) OT B-O 
of OT B-O 
30 OT B-O 
April OT B-O 
2004 OT B-O 
, OT B-O 
by OT B-O 
which OT B-O 
the OT B-O 
Council OT B-O 
decided OT B-O 
to OT B-O 
establish OT B-O 
the OT B-O 
United OT B-O 
Nations OT B-O 
Stabilization OT B-O 
Mission OT B-O 
in OT B-O 
Haiti OT B-O 
for OT B-O 
an OT B-O 
initial OT B-O 
period OT B-O 
of OT B-O 
six OT B-O 
months OT B-O 
, OT B-O 
Recalling OT B-O 
further OT B-O 
its OT B-O 
resolution OT B-O 
58/311 OT B-O 
of OT B-O 
18 OT B-O 
June OT B-O 
2004 OT B-O 
on OT B-O 
the OT B-O 
financing OT B-O 
of OT B-O 
the OT B-O 
Mission OT B-O 
, OT B-O 
Reaffirming OT B-O 
the OT B-O 
general OT B-O 
principles OT B-O 
underlying OT B-O 
the OT B-O 
financing OT B-O 
of OT B-O 
United OT B-O 
Nations OT B-O 
peacekeeping OT B-O 
operations OT B-O 
, OT B-O 
as OT B-O 
stated OT B-O 
in OT B-O 
General OT B-O 
Assembly OT B-O 
resolutions OT B-O 
1874 OT B-O 
( OT B-O 
SIV OT B-O 
) OT B-O 
of OT B-O 
27 OT B-O 
June OT B-O 
1963 OT B-O 
, OT B-O 
3101 OT B-O 
( OT B-O 
XXVIII OT B-O 
) OT B-O 
of OT B-O 
11 OT B-O 
December OT B-O 
1973 OT B-O 
and OT B-O 
55/235 OT B-O 
of OT B-O 
23 OT B-O 
December OT B-O 
2000 OT B-O 
, OT B-O 
Mindful OT B-O 
of OT B-O 
the OT B-O 
fact OT B-O 
that OT B-O 
it OT B-O 
is OT B-O 
essential OT B-O 
to OT B-O 
provide OT B-O 
the OT B-O 
Mission OT B-O 
with OT B-O 
the OT B-O 
necessary OT B-O 
financial OT B-O 
resources OT B-O 
to OT B-O 
enable OT B-O 
it OT B-O 
to OT B-O 
fulfil OT B-O 
its OT B-O 
responsibilities OT B-O 
under OT B-O 
the OT B-O 
relevant OT B-O 
resolution OT B-O 
of OT B-O 
the OT B-O 
Security OT B-O 
Council OT B-O 
, OT B-O 

Methodological OT B-O 
issues OT B-O 
under OT B-O 
the OT B-O 
Kyoto OT B-O 
Protocol OT B-O 
: OT B-O 
Implications OT B-O 
of LF B-LF 
the OT B-O 
establishment OT B-O 
of LF I-LF 
new OT B-O 
hydrochlorofluorocarbon-22 OT B-O 
( OT B-O 
HCFC-22 OT B-O 
) AN B-AN 
facilities OT B-O 
seeking OT B-O 
to OT B-O 
obtain OT B-O 
certified OT B-O 
emission OT B-O 
reductions OT B-O 
for OT B-O 
the OT B-O 
destruction OT B-O 
of LF I-LF 
hydrofluorocarbon-23 OT B-O 
( OT B-O 
HFC-23 OT B-O 
) AN I-AN 
; OT B-O 
The OT B-O 
numerical OT B-O 
value OT B-O 
for OT B-O 
forest OT B-O 
management OT B-O 
under OT B-O 
Article OT B-O 
3 LF I-LF 
, OT B-O 
paragraph OT B-O 
4 OT B-O 
, OT B-O 
of LF I-LF 
the OT B-O 
Kyoto OT B-O 
Protocol OT B-O 
inscribed OT B-O 
for OT B-O 
Italy OT B-O 
. OT B-O 

The OT B-O 
MOU AN B-AN 
between OT B-O 
the OT B-O 
COP AN B-AN 
and OT B-O 
IFAD AN B-AN 
relating OT B-O 
to OT B-O 
housing OT B-O 
the OT B-O 
GM AN B-AN 
, OT B-O 
approved OT B-O 
by OT B-O 
the OT B-O 
COP AN I-AN 
by OT B-O 
its OT B-O 
Decision OT B-O 
10/COP.3 OT B-O 
, OT B-O 
contains OT B-O 
several OT B-O 
provisions OT B-O 
, OT B-O 
which OT B-O 
have OT B-O 
governed OT B-O 
the OT B-O 
GM AN I-AN 
relations OT B-O 
with OT B-O 
its OT B-O 
housing OT B-O 
institution OT B-O 
as OT B-O 
well OT B-O 
as OT B-O 
the OT B-O 
UNCCD AN B-AN 
institutions OT B-O 
and OT B-O 
bodies OT B-O 
. OT B-O 
As OT B-O 
further OT B-O 
developed OT B-O 
under OT B-O 
section OT B-O 
3 OT B-O 
below OT B-O 
on LF B-LF 
`` OT B-O 
Provisions OT B-O 
of OT B-O 
the OT B-O 
Memorandum OT B-O 
of OT B-O 
Understanding OT B-O 
between OT B-O 
the OT B-O 
Conference OT B-O 
of OT B-O 
Parties OT B-O 
and OT B-O 
the OT B-O 
International LF I-LF 
Fund LF I-LF 
for LF I-LF 
Agricultural LF I-LF 
Development LF I-LF 
( OT B-O 
IFAD AN I-AN 
'' OT B-O 
) OT B-O 
these OT B-O 
provisions OT B-O 
are OT B-O 
central OT B-O 
to OT B-O 
GM AN I-AN 
governance OT B-O 
, OT B-O 
accountability OT B-O 
and OT B-O 
reporting OT B-O 
challenges OT B-O 
. OT B-O 

- OT B-O 
Though OT B-O 
budgetary OT B-O 
constraints OT B-O 
thus OT B-O 
weigh OT B-O 
very OT B-O 
heavily OT B-O 
on OT B-O 
the OT B-O 
capacity OT B-O 
for OT B-O 
public OT B-O 
funding OT B-O 
, OT B-O 
there OT B-O 
are OT B-O 
, OT B-O 
nevertheless OT B-O 
, OT B-O 
means OT B-O 
of OT B-O 
strengthening OT B-O 
the OT B-O 
leverage OT B-O 
exerted OT B-O 
by OT B-O 
public OT B-O 
money OT B-O 
to OT B-O 
attract OT B-O 
private LF B-LF 
capital OT B-O 
, OT B-O 
such OT B-O 
as OT B-O 
the OT B-O 
concession OT B-O 
system OT B-O 
, OT B-O 
which OT B-O 
has OT B-O 
proved OT B-O 
its OT B-O 
worth OT B-O 
and OT B-O 
is OT B-O 
continuing OT B-O 
to OT B-O 
do OT B-O 
so OT B-O 
. OT B-O 
Public LF I-LF 
private LF I-LF 
partnerships LF I-LF 
( OT B-O 
PPPs AN B-AN 
) OT B-O 
are OT B-O 
today OT B-O 
still OT B-O 
a LF I-LF 
