-DOCSTART- -X- O
از OT B-O 
همان OT B-O 
كابل OT B-O 
3 OT B-O 
سيم OT B-O 
استفاده OT B-O 
مي OT B-O 
شود OT B-O 
ولي OT B-O 
تفاوت OT B-O 
آن OT B-O 
با OT B-O 
سيستم OT B-O 
فانتوم OT B-O 
اين OT B-O 
است OT B-O 
كه OT B-O 
صفر OT B-O 
ولت OT B-O 
در OT B-O 
قبل OT B-O 
در OT B-O 
شيلد OT B-O 
است OT B-O 
ولي OT B-O 
در OT B-O 
اينجا OT B-O 
10 OT B-O 
ولت OT B-O 
روي OT B-O 
دو OT B-O 
سيم OT B-O 
است OT B-O 
و OT B-O 
شيلد OT B-O 
آزاد OT B-O 
است OT B-O 
و OT B-O 
هر OT B-O 
دو OT B-O 
سيم OT B-O 
ما OT B-O 
داراي OT B-O 
پتانسيل OT B-O 
مي OT B-O 
باشد OT B-O 
. OT B-O 
در OT B-O 
سيستم OT B-O 
فانتوم OT B-O 
پلاريته OT B-O 
اي OT B-O 
بين OT B-O 
دو OT B-O 
سيم OT B-O 
نيست OT B-O 
. OT B-O 
مزيت OT B-O 
سيستم OT B-O 
فانتوم OT B-O 
بر OT B-O 
AB OT B-O 
: OT B-O 

[ OT B-O 
4 OT B-O 
] OT B-O 
Ch OT B-O 
. OT B-O 
Vijaya OT B-O 
Durga OT B-O 
, OT B-O 
A OT B-O 
. OT B-O 
Anitha OT B-O 
, OT B-O 
Dr. OT B-O 
Sri OT B-O 
Rama OT B-O 
Krishna OT B-O 
`` OT B-O 
An OT B-O 
EFFICIENT OT B-O 
Porotocol OT B-O 
for OT B-O 
Intelligent OT B-O 
Transportation OT B-O 
in OT B-O 
Vehicular OT B-O 
AdHoc OT B-O 
Network OT B-O 
`` OT B-O 
. OT B-O 
[ OT B-O 
5 OT B-O 
] OT B-O 
امیر OT B-O 
کاکه OT B-O 
خانی OT B-O 
و OT B-O 
اکبر OT B-O 
غفار OT B-O 
پور OT B-O 
رهبر OT B-O 
`` OT B-O 
استفاده OT B-O 
از OT B-O 
شبکه OT B-O 
های OT B-O 
بی OT B-O 
سیم OT B-O 
در OT B-O 
شبکه OT B-O 
حمل OT B-O 
ونقل OT B-O 
`` OT B-O 
آزمایشگاه OT B-O 
تحقیقاتی OT B-O 
دانشگاه OT B-O 
سهند OT B-O 
تبریز OT B-O 

سيستم OT B-O 
DAS OT B-O 
بايد OT B-O 
احتياجات OT B-O 
مصرف‌كنندگان OT B-O 
و OT B-O 
سيستم‌هاي OT B-O 
توزيع OT B-O 
، OT B-O 
انتقال OT B-O 
و OT B-O 
توليد OT B-O 
را OT B-O 
برآورده OT B-O 
سازد OT B-O 
. OT B-O 
از OT B-O 
جمله OT B-O 
اهداف OT B-O 
پروژه OT B-O 
DAS OT B-O 
مي‌توان OT B-O 
موارد OT B-O 
زير OT B-O 
را OT B-O 
نام OT B-O 
برد OT B-O 
: OT B-O 
• OT B-O 
به OT B-O 
تعويق OT B-O 
انداختن OT B-O 
ساخت OT B-O 
تأسيسات OT B-O 
جديد OT B-O 

‫‪ OT B-O 
3 OT B-O 
- OT B-O 
3 OT B-O 
‬ OT B-O 
باز OT B-O 
توزیع OT B-O 
به OT B-O 
سمت OT B-O 
‪ OT B-O 
OSPF OT B-O 
‬‬ OT B-O 
‫ OT B-O 
باز OT B-O 
توزیع OT B-O 
‪ OT B-O 
OSPF OT B-O 
‬ OT B-O 
در OT B-O 
مقایسه OT B-O 
با OT B-O 
باز OT B-O 
توزیع OT B-O 
‪ OT B-O 
، OT B-O 
EIGRP OT B-O 
‬ OT B-O 
شباهتها OT B-O 
و OT B-O 
تفاوت OT B-O 
های OT B-O 
زیادی OT B-O 
دارد OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
برخالف OT B-O 
‪ OT B-O 
OSPF OT B-O 
، OT B-O 
EIGRP OT B-O 
‬‬ OT B-O 

تعيين OT B-O 
ضريب OT B-O 
F OT B-O 
و OT B-O 
محاسبه OT B-O 
قدرت OT B-O 
خازن OT B-O 
لازم OT B-O 
( OT B-O 
كيلووار OT B-O 
) OT B-O 
براي OT B-O 
اصلاح OT B-O 
ضريب OT B-O 
قدرت OT B-O 

‫که OT B-O 
از OT B-O 
آن OT B-O 
استفاده OT B-O 
می OT B-O 
کند OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
با OT B-O 
این OT B-O 
حال OT B-O 
‪ OT B-O 
OSPF OT B-O 
،‬ OT B-O 
می OT B-O 
تواند OT B-O 
برای OT B-O 
مسیرهای OT B-O 
باز OT B-O 
توزیع OT B-O 
شده OT B-O 
با OT B-O 
استفاده OT B-O 
از OT B-O 
گزینه OT B-O 
های OT B-O 
‬ OT B-O 
‫جدول OT B-O 
‪ OT B-O 
OSPF OT B-O 
3 OT B-O 
- OT B-O 
1 OT B-O 
‬ OT B-O 
نیز OT B-O 
مشابه OT B-O 
با OT B-O 
‪ OT B-O 
، OT B-O 
EIGRP OT B-O 
‬ OT B-O 
متریک OT B-O 
ها OT B-O 
را OT B-O 
تنظیم OT B-O 
کند OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

يكي LF B-LF 
از OT B-O 
روش‌ها OT B-O 
جهت OT B-O 
اجتناب OT B-O 
از OT B-O 
اين OT B-O 
مشكل OT B-O 
، OT B-O 
استفاده OT B-O 
از OT B-O 
تجهيزاتي OT B-O 
به OT B-O 
نام OT B-O 
( OT B-O 
master OT B-O 
RTU AN B-AN 
) OT B-O 
MRU AN B-AN 
مي‌باشد OT B-O 
. OT B-O 
اين‌ها OT B-O 
واحدهاي OT B-O 
كنترلي OT B-O 
هستند OT B-O 
كه OT B-O 
بر OT B-O 
پايه OT B-O 
مفهوم OT B-O 
پردازش OT B-O 
توزيعي OT B-O 
، OT B-O 
به OT B-O 
عنوان OT B-O 
data OT B-O 
concentrator OT B-O 
استفاده OT B-O 
مي‌شوند OT B-O 
. OT B-O 
اين OT B-O 
واحد OT B-O 
كنترلي OT B-O 
با OT B-O 
چندين OT B-O 
پروتكل OT B-O 
سريال OT B-O 
كار OT B-O 
مي‌كند OT B-O 
و LF B-LF 
به OT B-O 
طور OT B-O 
هم‌زمان OT B-O 
با OT B-O 
پايانه‌هاي OT B-O 
slave OT B-O 
در OT B-O 
محل OT B-O 
كليدها OT B-O 
، OT B-O 
مركز OT B-O 
ديسپاچينگ OT B-O 
اصلي OT B-O 
و LF I-LF 
يك LF I-LF 
واسط LF I-LF 
گرافيكي LF I-LF 
( OT B-O 
GUI AN B-AN 
) OT B-O 
كه OT B-O 
يك LF I-LF 
كامپيوتر LF I-LF 
PC AN B-AN 
مي‌باشد OT B-O 
، OT B-O 
ارتباط OT B-O 
دارد OT B-O 
. OT B-O 

همانطور OT B-O 
كه OT B-O 
در OT B-O 
تصوير OT B-O 
( OT B-O 
1 OT B-O 
) OT B-O 
ديده OT B-O 
مي‌شود OT B-O 
ميدان OT B-O 
مغناطيسي OT B-O 
در OT B-O 
راستاي OT B-O 
محور OT B-O 
x OT B-O 
و OT B-O 
در OT B-O 
امتداد OT B-O 
گذرنده OT B-O 
از OT B-O 
مركز OT B-O 
دايره OT B-O 
مقدار OT B-O 
غير OT B-O 
صفر OT B-O 
دارد OT B-O 
در OT B-O 
صورتي OT B-O 
كه OT B-O 
ميدان OT B-O 
الكتريكي OT B-O 
مقدار OT B-O 
بسيار OT B-O 
بسيار OT B-O 
ناچيزي OT B-O 
خواهد OT B-O 
داشت OT B-O 
. OT B-O 
در OT B-O 
فاصله OT B-O 
( OT B-O 
0 OT B-O 
. OT B-O 
1m OT B-O 
) OT B-O 
10 OT B-O 
cm OT B-O 
تا OT B-O 
( OT B-O 
0 OT B-O 
. OT B-O 
2m OT B-O 
) OT B-O 
20 OT B-O 
cm OT B-O 
از OT B-O 
حلقه OT B-O 
شدت OT B-O 
ميدان OT B-O 
مغناطيسي OT B-O 
در OT B-O 
محدوده OT B-O 
105 OT B-O 
تا OT B-O 
104 OT B-O 
ميلي OT B-O 
گوس OT B-O 
است OT B-O 
و OT B-O 
اين OT B-O 
مطلب OT B-O 
را OT B-O 
مي‌توان OT B-O 
از OT B-O 
روي OT B-O 
تصاوير OT B-O 
( OT B-O 
4 OT B-O 
) OT B-O 
و OT B-O 
( OT B-O 
3 OT B-O 
) OT B-O 
و OT B-O 
( OT B-O 
2 OT B-O 
) OT B-O 
بخوبي OT B-O 
مشاهده OT B-O 
كرد OT B-O 
در OT B-O 
فاصله OT B-O 
( OT B-O 
0 OT B-O 
. OT B-O 
25 OT B-O 
m OT B-O 
) OT B-O 
25 OT B-O 
cm OT B-O 
تا OT B-O 
( OT B-O 
0 OT B-O 
. OT B-O 
5m OT B-O 
) OT B-O 
50 OT B-O 
cm OT B-O 
مقدار OT B-O 
ميدان OT B-O 
مغناطيسي OT B-O 
به OT B-O 
104 OT B-O 
تا OT B-O 
103 OT B-O 
ميلي OT B-O 
گوس OT B-O 
كاهش OT B-O 
مي‌يابد OT B-O 
( OT B-O 
طبق OT B-O 
شكلهاي OT B-O 
( OT B-O 
7 OT B-O 
) OT B-O 
و OT B-O 
( OT B-O 
6 OT B-O 
) OT B-O 
و OT B-O 
( OT B-O 
5 OT B-O 
) OT B-O 
) OT B-O 
و OT B-O 
مطابق OT B-O 
با OT B-O 
شكلهاي OT B-O 
( OT B-O 
13 OT B-O 
) OT B-O 
و OT B-O 
( OT B-O 
12 OT B-O 
) OT B-O 
و OT B-O 
( OT B-O 
11 OT B-O 
) OT B-O 
در OT B-O 
فاصله OT B-O 
1 OT B-O 
تا OT B-O 
دومتري OT B-O 
به OT B-O 
چند OT B-O 
ده OT B-O 
ميلي OT B-O 
گوس OT B-O 
كاهش OT B-O 
خواهد OT B-O 
يافت OT B-O 
. OT B-O 
( OT B-O 
توجه OT B-O 
شود OT B-O 
كه OT B-O 
جريان OT B-O 
حلقه OT B-O 
IKA OT B-O 
فرض OT B-O 
شده OT B-O 
است OT B-O 
و OT B-O 
براي OT B-O 
گان OT B-O 
دلخواه OT B-O 
با OT B-O 
جريان OT B-O 
I OT B-O 
مقدار OT B-O 
بدست OT B-O 
آمده OT B-O 
را OT B-O 
بايد OT B-O 
در OT B-O 
ضريب OT B-O 
نرماليزه OT B-O 
كردن OT B-O 
جريان OT B-O 
، OT B-O 
ضرب OT B-O 
كرد OT B-O 
معادله OT B-O 
ـ OT B-O 
2 OT B-O 
) OT B-O 

سرانجام OT B-O 
شكست OT B-O 
در OT B-O 
ولتاژي OT B-O 
مانند OT B-O 
U OT B-O 
 OT B-O 
روي OT B-O 
مي OT B-O 
دهد OT B-O 
. OT B-O 
در OT B-O 
مرحله OT B-O 
بعدي OT B-O 
مطابق OT B-O 
شكل OT B-O 
( OT B-O 
23 OT B-O 
) OT B-O 
يك OT B-O 
قطعه OT B-O 
عايق OT B-O 
مانند OT B-O 
چيني OT B-O 
يا OT B-O 
فيبر OT B-O 
استخواني OT B-O 
را OT B-O 
بين OT B-O 
دو OT B-O 
صفحه OT B-O 
قرار OT B-O 
مي OT B-O 
دهيم OT B-O 
. OT B-O 
البته OT B-O 
طول OT B-O 
عايق OT B-O 
همچنان OT B-O 
برابر OT B-O 
d OT B-O 
مي OT B-O 
باشد OT B-O 
. OT B-O 

‫شده OT B-O 
استفاده OT B-O 
شده OT B-O 
است OT B-O 
‪ OT B-O 
: OT B-O 
‬ OT B-O 
یک OT B-O 
گزینه OT B-O 
دستور OT B-O 
اتصال OT B-O 
در OT B-O 
اختیار OT B-O 
داریم OT B-O 
‪ OT B-O 
: OT B-O 
‬ OT B-O 
تطبیق OT B-O 
آدرس OT B-O 
‪ OT B-O 
. OT B-O 
IP OT B-O 
‬‬ OT B-O 
‫دستور OT B-O 
انطباق OT B-O 
آدرس OT B-O 
‪ OT B-O 
IP OT B-O 
‬ OT B-O 
با OT B-O 
نقشهی OT B-O 
مسیر OT B-O 
زمانی OT B-O 
امکان OT B-O 
پذیر OT B-O 
است OT B-O 
که OT B-O 
این OT B-O 
دستور OT B-O 
از OT B-O 
لیست OT B-O 
های OT B-O 
دسترسی OT B-O 
استاندارد OT B-O 
و OT B-O 
‬ OT B-O 

در OT B-O 
مدار OT B-O 
شكل OT B-O 
( OT B-O 
3 OT B-O 
) OT B-O 
به OT B-O 
كمك OT B-O 
يك OT B-O 
منبع OT B-O 
ولتاژ OT B-O 
دائم OT B-O 
با OT B-O 
ولتاژ OT B-O 
چند OT B-O 
هزار OT B-O 
ولت OT B-O 
و OT B-O 
با OT B-O 
تغييرات OT B-O 
فشار OT B-O 
گاز OT B-O 
و OT B-O 
نوع OT B-O 
گاز OT B-O 
و OT B-O 
مقاومت OT B-O 
R OT B-O 
شکلهای OT B-O 
زيبايي OT B-O 
از OT B-O 
تخليه OT B-O 
الكتريكي OT B-O 
به OT B-O 
وجود OT B-O 
مي OT B-O 
آيد OT B-O 
. OT B-O 
شکل OT B-O 
( OT B-O 
10 OT B-O 
) OT B-O 
چنین OT B-O 
تخلیه OT B-O 
ای OT B-O 
را OT B-O 
با OT B-O 
جریان OT B-O 
های OT B-O 
مختلف OT B-O 
و OT B-O 
فشارهای OT B-O 
مختلف OT B-O 
گاز OT B-O 
نشان OT B-O 
می OT B-O 
دهد OT B-O 
. OT B-O 
شکل OT B-O 
( OT B-O 
10 OT B-O 
) OT B-O 
- OT B-O 
حالت OT B-O 
های OT B-O 
مختلف OT B-O 
تخلیه OT B-O 
روشن OT B-O 

ما OT B-O 
تابع OT B-O 
bighello OT B-O 
را OT B-O 
بدون OT B-O 
Argument OT B-O 
تعریف OT B-O 
کردیم OT B-O 
، OT B-O 
به OT B-O 
همین OT B-O 
دلیل OT B-O 
داخل OT B-O 
پرانتز OT B-O 
چیزی OT B-O 
ننوشتیم OT B-O 
. OT B-O 
PHP OT B-O 
Code OT B-O 
: OT B-O 
1 OT B-O 
: OT B-O 
< OT B-O 
html OT B-O 
> OT B-O 

برخلاف OT B-O 
DES OT B-O 
كه OT B-O 
چندين OT B-O 
S OT B-O 
- OT B-O 
box OT B-O 
مختلف OT B-O 
دارد OT B-O 
، OT B-O 
در OT B-O 
سيستم OT B-O 
Rijndael OT B-O 
فقط OT B-O 
يك OT B-O 
S OT B-O 
- OT B-O 
box OT B-O 
وجود OT B-O 
دارد OT B-O 
. OT B-O 
گام OT B-O 
دوم OT B-O 
از OT B-O 
هر OT B-O 
دور OT B-O 
، OT B-O 
چهار OT B-O 
سطر OT B-O 
آراية OT B-O 
state OT B-O 
را OT B-O 
به OT B-O 
سمت OT B-O 
چپ OT B-O 
مي OT B-O 
چرخاند OT B-O 
: OT B-O 
سطر OT B-O 
شماره OT B-O 
صفر OT B-O 
، OT B-O 
صفر OT B-O 
بايت OT B-O 
مي OT B-O 
چرخد OT B-O 
( OT B-O 
يعني OT B-O 
تغيير OT B-O 
نمي OT B-O 
كند OT B-O 
) OT B-O 
، OT B-O 
سطر OT B-O 
شمارة OT B-O 
يك OT B-O 
، OT B-O 
يك OT B-O 
بايت OT B-O 
به OT B-O 
سمت OT B-O 
چپ OT B-O 
مي OT B-O 
چرخد OT B-O 
، OT B-O 
سطر OT B-O 
شمارة OT B-O 
دو OT B-O 
، OT B-O 
دو OT B-O 
بايت OT B-O 
و OT B-O 
سطر OT B-O 
شمارة OT B-O 
سه OT B-O 
، OT B-O 
سه OT B-O 
بايت OT B-O 
. OT B-O 
در OT B-O 
اين OT B-O 
گام OT B-O 
محتواي OT B-O 
بلوك OT B-O 
فعلي OT B-O 
آرايه OT B-O 
بهم OT B-O 
ريخته OT B-O 
مي OT B-O 
شود OT B-O 
كه OT B-O 
معادل OT B-O 
با OT B-O 
بلوك OT B-O 
جايگشت OT B-O 
در OT B-O 
شكل OT B-O 
8 OT B-O 
- OT B-O 
6 OT B-O 
- OT B-O 
الف OT B-O 
است OT B-O 
. OT B-O 

4 OT B-O 
- OT B-O 
پلیس OT B-O 
فتا OT B-O 
– OT B-O 
نیروی OT B-O 
انتظامی OT B-O 
جمهوری OT B-O 
اسلامی OT B-O 
ایران OT B-O 
[ OT B-O 
1 OT B-O 
] OT B-O 
: OT B-O 
policing OT B-O 
cybercrime OT B-O 
BY OT B-O 
: OT B-O 
petter OT B-O 
Gottschalk OT B-O 
for OT B-O 
www OT B-O 
. OT B-O 
bookboon OT B-O 
. OT B-O 
com OT B-O 

4 OT B-O 
/ OT B-O 
1 OT B-O 
– OT B-O 
2 OT B-O 
/ OT B-O 
1 OT B-O 
5 OT B-O 
4 OT B-O 
50 OT B-O 
5 OT B-O 
/ OT B-O 
3 OT B-O 
– OT B-O 
1 OT B-O 
/ OT B-O 
3 OT B-O 
2 OT B-O 
4 OT B-O 
40 OT B-O 
2 OT B-O 
- OT B-O 
2 OT B-O 
- OT B-O 
7 OT B-O 
- OT B-O 
2 OT B-O 
- OT B-O 
3 OT B-O 
- OT B-O 
Helix OT B-O 
Continuous OT B-O 
wave OT B-O 
TWT OT B-O 

Y OT B-O 
18 OT B-O 
ریست OT B-O 
خارجی OT B-O 
در OT B-O 
HSC OT B-O 
2 OT B-O 

‫▪ OT B-O 
همه OT B-O 
دستور OT B-O 
های OT B-O 
نمایش OT B-O 
مسیر OT B-O 
‪ OT B-O 
IP OT B-O 
172 OT B-O 
. OT B-O 
30 OT B-O 
. OT B-O 
0 OT B-O 
. OT B-O 
0 OT B-O 
‬ OT B-O 
مربوط OT B-O 
به OT B-O 
‪ OT B-O 
R4 OT B-O 
‬ OT B-O 
مسیریاب OT B-O 
داخلی OT B-O 
در OT B-O 
انتهای OT B-O 
مثال OT B-O 
‪ OT B-O 
، OT B-O 
3 OT B-O 
- OT B-O 
9 OT B-O 
‬ OT B-O 
یعنی OT B-O 
‬ OT B-O 

طول OT B-O 
جاده OT B-O 
در OT B-O 
حدود OT B-O 
4 OT B-O 
کیلومتر OT B-O 
است OT B-O 
ما OT B-O 
فرض OT B-O 
می OT B-O 
کنیم OT B-O 
که OT B-O 
دورترین OT B-O 
وسیله OT B-O 
در OT B-O 
سمت OT B-O 
راست OT B-O 
ناحیه OT B-O 
ارزیابی OT B-O 
ف OT B-O 
رخداد OT B-O 
مهم OT B-O 
را OT B-O 
متوجه OT B-O 
می OT B-O 
شود OT B-O 
. OT B-O 
گرچه OT B-O 
تنها OT B-O 
سبک OT B-O 
مستقیم OT B-O 
مکانیسم OT B-O 
داده OT B-O 
ای OT B-O 
که OT B-O 
در OT B-O 
جاده OT B-O 
های OT B-O 
مستقیم OT B-O 
به OT B-O 
کار OT B-O 
گرفته OT B-O 
می OT B-O 
شود OT B-O 
UMB OT B-O 
است OT B-O 
و OT B-O 
تراکم OT B-O 
خودرو OT B-O 
در OT B-O 
جاده OT B-O 
اصلی OT B-O 
دو OT B-O 
برابر OT B-O 
جاده OT B-O 
فرعی OT B-O 
است OT B-O 
. OT B-O 
دیگر OT B-O 
پارامترها OT B-O 
همانند OT B-O 
پارامتر OT B-O 
های OT B-O 
قبلی OT B-O 
است OT B-O 
( OT B-O 
جدول OT B-O 
1 OT B-O 
) OT B-O 
. OT B-O 

‫‪www OT B-O 
. OT B-O 
college OT B-O 
prozheh OT B-O 
. OT B-O 
ir‬‬ OT B-O 
‫ OT B-O 
ﻛﺎﻟﺞ OT B-O 
ﭘﺮﻭژﻩ OT B-O 
‬ OT B-O 
‫ OT B-O 
زیرساخت OT B-O 
کلید LF B-LF 
عمومی LF I-LF 
بسیار LF I-LF 
سبک LF I-LF 
وزن LF I-LF 
( OT B-O 
‪ OT B-O 
) OT B-O 
4PKI AN B-AN 
‬ OT B-O 
به OT B-O 
عنوان OT B-O 
پایه OT B-O 
ای OT B-O 
برای OT B-O 
مدیریت OT B-O 
اعتماد OT B-O 
؛ OT B-O 
‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
 OT B-O 
‬‬ OT B-O 

‬ OT B-O 
تراشه OT B-O 
طراحی OT B-O 
شده OT B-O 
برای OT B-O 
به OT B-O 
انجام OT B-O 
رساندن OT B-O 
‬ OT B-O 
‫این OT B-O 
ادغام OT B-O 
‪ OT B-O 
،‬ OT B-O 
به OT B-O 
عنوان OT B-O 
تراشه OT B-O 
`` OT B-O 
‪ OT B-O 
`` OT B-O 
MULTICOM OT B-O 
‬ OT B-O 
شناخته OT B-O 
شده OT B-O 
است OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
انت OT B-O 
ار OT B-O 
می OT B-O 
رود OT B-O 
که OT B-O 
ارتباطات OT B-O 
باندپایه OT B-O 
و OT B-O 
‬ OT B-O 

ميزان OT B-O 
افزايش OT B-O 
دما OT B-O 
براي OT B-O 
رسيدن OT B-O 
به OT B-O 
45 OT B-O 
% OT B-O 
R OT B-O 
. OT B-O 
H OT B-O 
. OT B-O 
= OT B-O 
دما OT B-O 
( OT B-O 
درجه OT B-O 
فارنهايت OT B-O 
) OT B-O 
افزايش OT B-O 
دما OT B-O 

‫ OT B-O 
افزوده OT B-O 
است OT B-O 
‬ OT B-O 
EIGRP OT B-O 
‫ OT B-O 
را OT B-O 
به OT B-O 
زیر OT B-O 
شبکه OT B-O 
‬ OT B-O 
OSPF OT B-O 
‫ OT B-O 
که OT B-O 
داده OT B-O 
های OT B-O 
توپولوژی‬ OT B-O 
RD1 OT B-O 
‫ OT B-O 
تائید OT B-O 
‬ OT B-O 
: OT B-O 
3 OT B-O 
- OT B-O 
1 OT B-O 
‫ OT B-O 
مثال OT B-O 
‬ OT B-O 

‫برآورد OT B-O 
بهترین OT B-O 
مسیر OT B-O 
برای OT B-O 
مسیر OT B-O 
‪ OT B-O 
E2 OT B-O 
‬ OT B-O 
دارد OT B-O 
که OT B-O 
توسط OT B-O 
‪ OT B-O 
OSPF OT B-O 
‬ OT B-O 
انجام OT B-O 
می OT B-O 
شود OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
در OT B-O 
ادامه OT B-O 
‪ OT B-O 
،‬ OT B-O 
بخش OT B-O 
`` OT B-O 
باز OT B-O 
توزیع OT B-O 
به OT B-O 
سمت OT B-O 
‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
OSPF OT B-O 
‬ OT B-O 
به OT B-O 
شکل OT B-O 
مسیر OT B-O 
‪ OT B-O 
`` OT B-O 
E OT B-O 
1 OT B-O 
‬ OT B-O 
به OT B-O 
بحث OT B-O 
پیرامون OT B-O 
همین OT B-O 
موضوع OT B-O 
خواهد OT B-O 
پرداخت OT B-O 
‪ OT B-O 
،‬ OT B-O 
اما OT B-O 
برای OT B-O 
مسیرهای OT B-O 
‪ OT B-O 
. OT B-O 
E OT B-O 
1 OT B-O 
‬‬ OT B-O 

اين OT B-O 
كاهش OT B-O 
فشار OT B-O 
مي‌تواند OT B-O 
در OT B-O 
نیروگاه OT B-O 
ها OT B-O 
یا OT B-O 
واحد OT B-O 
های OT B-O 
سیکل OT B-O 
ترکیبی OT B-O 
مهم OT B-O 
باشد OT B-O 
به OT B-O 
ويژه OT B-O 
زماني OT B-O 
كه OT B-O 
بخشهاي OT B-O 
مختلف OT B-O 
به OT B-O 
عنوان OT B-O 
retrofits OT B-O 
هنگامیکه OT B-O 
طراحی OT B-O 
سیستم OT B-O 
یا OT B-O 
نیروگاه OT B-O 
کامل OT B-O 
نشده OT B-O 
است OT B-O 
نصب OT B-O 
گردیده OT B-O 
اند OT B-O 
. OT B-O 
برای OT B-O 
جاذب‌هایي OT B-O 
که OT B-O 
از OT B-O 
بخار OT B-O 
يا OT B-O 
آب OT B-O 
داغ OT B-O 
استفاده OT B-O 
میکنند OT B-O 
وسیله OT B-O 
ای OT B-O 
به OT B-O 
منظور OT B-O 
استفاده OT B-O 
از OT B-O 
بخار OT B-O 
يا OT B-O 
آب OT B-O 
داغ OT B-O 
زماني OT B-O 
كه OT B-O 
جاذب‌ها OT B-O 
در OT B-O 
شرايط OT B-O 
بارگیری OT B-O 
در OT B-O 
حال OT B-O 
فعالیت OT B-O 
هستند OT B-O 
بایستی OT B-O 
فراهم OT B-O 
گردد OT B-O 
. OT B-O 
براي OT B-O 
مثال OT B-O 
اگر OT B-O 
بخار OT B-O 
در OT B-O 
يك OT B-O 
HRSG OT B-O 
توليد OT B-O 
شود OT B-O 
در OT B-O 
اينصورت OT B-O 
آن OT B-O 
براي OT B-O 
گردش OT B-O 
( OT B-O 
چرخش OT B-O 
) OT B-O 
ژنراتور OT B-O 
در OT B-O 
سيستم OT B-O 
جذبي OT B-O 
بروميد OT B-O 
ليتيوم OT B-O 
استفاده OT B-O 
مي‌شود OT B-O 
اگر OT B-O 
بار OT B-O 
خنک OT B-O 
کننده OT B-O 
کمتر OT B-O 
از OT B-O 
شرایط OT B-O 
طراحی OT B-O 
باشد OT B-O 
تمام OT B-O 
بخار OT B-O 
موجود OT B-O 
مورد OT B-O 
استفاده OT B-O 
قرار OT B-O 
نمیگیرد OT B-O 
در OT B-O 
آن OT B-O 
مورد OT B-O 
بخار OT B-O 
ممكن OT B-O 
است OT B-O 
از OT B-O 
كندانسور OT B-O 
بگذرد OT B-O 
و OT B-O 
در OT B-O 
اتمسفر OT B-O 
تهويه OT B-O 
شود OT B-O 
و OT B-O 
يا OT B-O 
براي OT B-O 
کاربرد OT B-O 
ديگر OT B-O 
استفاده OT B-O 
شود OT B-O 
. OT B-O 

‫ OT B-O 
مسیریابی OT B-O 
از OT B-O 
چپ OT B-O 
‬ OT B-O 
‫ OT B-O 
مسیریابی OT B-O 
از OT B-O 
راست OT B-O 
‬ OT B-O 
‫با OT B-O 
‪ OT B-O 
170 OT B-O 
= OT B-O 
AD OT B-O 
‬‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
AD OT B-O 
=110 OT B-O 
‬ OT B-O 
با OT B-O 
‬ OT B-O 

‬ OT B-O 
این OT B-O 
بخش OT B-O 
با OT B-O 
بحثی OT B-O 
کوتاه OT B-O 
در OT B-O 
‬ OT B-O 
‫مورد OT B-O 
اطالعات OT B-O 
مرجع OT B-O 
آغاز OT B-O 
می OT B-O 
شود OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
اولین OT B-O 
عنوان OT B-O 
‪ OT B-O 
،‬ OT B-O 
پارامترهای OT B-O 
دستور OT B-O 
پیکربندی OT B-O 
اصلی OT B-O 
‪ OT B-O 
،‬ OT B-O 
دستور OT B-O 
باز OT B-O 
توزیع OT B-O 
‪ OT B-O 
EIGRP OT B-O 
‬ OT B-O 
و OT B-O 
‬ OT B-O 

‫▪ OT B-O 
در OT B-O 
مورد OT B-O 
مسیریاب OT B-O 
‪ OT B-O 
، OT B-O 
R1 OT B-O 
‬ OT B-O 
که OT B-O 
باز OT B-O 
توزیع OT B-O 
را OT B-O 
اجرا OT B-O 
کرده OT B-O 
است OT B-O 
‪ OT B-O 
،‬ OT B-O 
جدول OT B-O 
توپولوژی OT B-O 
‪ OT B-O 
EIGRP OT B-O 
‬ OT B-O 
از OT B-O 
طریق OT B-O 
باز OT B-O 
توزیع OT B-O 
‪ OT B-O 
، OT B-O 
‬‬ OT B-O 
‫ OT B-O 
واسط OT B-O 
خروجی OT B-O 
فهرست OT B-O 
می OT B-O 
کند OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

L OT B-O 
- OT B-O 
4683 OT B-O 
X OT B-O 
9 OT B-O 
. OT B-O 
35 OT B-O 

‫هنگامی OT B-O 
که OT B-O 
‪ OT B-O 
IOS OT B-O 
‬ OT B-O 
با OT B-O 
عبارت OT B-O 
تایید OT B-O 
نقشه OT B-O 
مسیر OT B-O 
‪ OT B-O 
PBR OT B-O 
‬ OT B-O 
مربوط OT B-O 
تطابق OT B-O 
می OT B-O 
یابد OT B-O 
‪ OT B-O 
IOS OT B-O 
،‬ OT B-O 
ابتدا OT B-O 
از OT B-O 
